"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"131" "dsyrk" 256 "remote" 11 "dsyrk" 36 25.7000614 3.02134831678082 50
"132" "dsyrk" 256 "remote" 11 "dsyrk" 40 25.4102162 3.64589244620931 50
"133" "dsyrk" 256 "local" 12 "dsyrk" 0 25.4258598 3.00737270648318 50
"134" "dsyrk" 256 "local" 12 "dsyrk" 4 25.4164968 3.0109276928707 50
"135" "dsyrk" 256 "local" 12 "dsyrk" 8 25.436508 3.00991286997359 50
"136" "dsyrk" 256 "local" 12 "dsyrk" 12 25.559657 3.02982136750347 50
"137" "dsyrk" 256 "local" 12 "dsyrk" 16 25.5154558 3.02080463820019 50
"138" "dsyrk" 256 "local" 12 "dsyrk" 20 25.5625062 3.02568184081545 50
"139" "dsyrk" 256 "local" 12 "dsyrk" 24 25.44352 3.01270725245245 50
"140" "dsyrk" 256 "local" 12 "dsyrk" 28 25.4288218 3.01145789210563 50
"141" "dsyrk" 256 "local" 12 "dsyrk" 32 25.4642714 3.00899887852748 50
"142" "dsyrk" 256 "local" 12 "dsyrk" 36 25.5288316 3.02042459108282 50
"143" "dsyrk" 256 "local" 12 "dsyrk" 40 25.526686 3.02342106284741 50
"144" "dsyrk" 256 "local" 12 "dsyrk" 44 25.5453968 3.02490698812339 50
"145" "dsyrk" 256 "remote" 12 "dsyrk" 0 25.6123216 2.97812152329136 50
"146" "dsyrk" 256 "remote" 12 "dsyrk" 4 25.566481 2.97443686364413 50
"147" "dsyrk" 256 "remote" 12 "dsyrk" 8 25.5676314 2.97728668744835 50
"148" "dsyrk" 256 "remote" 12 "dsyrk" 12 25.6240722 2.98675892790455 50
"149" "dsyrk" 256 "remote" 12 "dsyrk" 16 25.6440076 2.98156773620555 50
"150" "dsyrk" 256 "remote" 12 "dsyrk" 20 25.6947892 2.98135479782012 50
"151" "dsyrk" 256 "remote" 12 "dsyrk" 24 25.5793026 2.96902481641721 50
"152" "dsyrk" 256 "remote" 12 "dsyrk" 28 25.5580526 2.97910776450636 50
"153" "dsyrk" 256 "remote" 12 "dsyrk" 32 25.5596002 2.97133385512538 50
"154" "dsyrk" 256 "remote" 12 "dsyrk" 36 25.495036 3.18178683682677 50
"155" "dsyrk" 256 "remote" 12 "dsyrk" 40 25.6827824 2.98918733538375 50
"156" "dsyrk" 256 "remote" 12 "dsyrk" 44 25.6722996 2.98724092613628 50
"157" "dsyrk" 256 "local" 13 "dsyrk" 0 25.441466 3.01631084771528 50
"158" "dsyrk" 256 "local" 13 "dsyrk" 4 25.4876758 3.00945558395066 50
"159" "dsyrk" 256 "local" 13 "dsyrk" 8 25.518488 3.01438297179861 50
"160" "dsyrk" 256 "local" 13 "dsyrk" 12 25.580441 3.02097147210537 50
"161" "dsyrk" 256 "local" 13 "dsyrk" 16 25.6005194 3.02249433022571 50
"162" "dsyrk" 256 "local" 13 "dsyrk" 20 25.5994724 3.0279180008925 50
"163" "dsyrk" 256 "local" 13 "dsyrk" 24 25.5004244 3.00848776647559 50
"164" "dsyrk" 256 "local" 13 "dsyrk" 28 25.515717 3.01385672864132 50
"165" "dsyrk" 256 "local" 13 "dsyrk" 32 25.464814 3.00392177858226 50
"166" "dsyrk" 256 "local" 13 "dsyrk" 36 25.5741954 3.02000668986231 50
"167" "dsyrk" 256 "local" 13 "dsyrk" 40 25.583141 3.02259294588255 50
"168" "dsyrk" 256 "local" 13 "dsyrk" 44 25.6092098 3.01972078982072 50
"169" "dsyrk" 256 "local" 13 "dsyrk" 48 25.6419194 3.03252612692644 50
"170" "dsyrk" 256 "remote" 13 "dsyrk" 0 25.5717502 2.97002109955433 50
"171" "dsyrk" 256 "remote" 13 "dsyrk" 4 25.58936 2.97105386744591 50
"172" "dsyrk" 256 "remote" 13 "dsyrk" 8 25.566816 2.9681318092163 50
"173" "dsyrk" 256 "remote" 13 "dsyrk" 12 25.6564344 2.97786831413192 50
"174" "dsyrk" 256 "remote" 13 "dsyrk" 16 25.69667 2.98819317254233 50
"175" "dsyrk" 256 "remote" 13 "dsyrk" 20 25.7153368 2.99182063009312 50
"176" "dsyrk" 256 "remote" 13 "dsyrk" 24 25.5993424 2.9722750986082 50
"177" "dsyrk" 256 "remote" 13 "dsyrk" 28 25.3992404 3.17604953307513 50
