"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"244" "dpotrf" 256 "local" 16 "dpotrf" 12 13.679462 1.73480109909594 50
"245" "dpotrf" 256 "local" 16 "dpotrf" 16 13.6482912 1.7300665228789 50
"246" "dpotrf" 256 "local" 16 "dpotrf" 20 13.4160738 1.70210519677646 50
"247" "dpotrf" 256 "local" 16 "dpotrf" 24 13.584357 1.72270979759672 50
"248" "dpotrf" 256 "local" 16 "dpotrf" 28 13.5419042 1.71539773357417 50
"249" "dpotrf" 256 "local" 16 "dpotrf" 32 13.4959122 1.71110129575661 50
"250" "dpotrf" 256 "local" 16 "dpotrf" 36 13.6831548 1.73549624710139 50
"251" "dpotrf" 256 "local" 16 "dpotrf" 40 13.6355572 1.72871872597921 50
"252" "dpotrf" 256 "local" 16 "dpotrf" 44 13.60668 1.72508810813139 50
"253" "dpotrf" 256 "local" 16 "dpotrf" 48 13.667636 1.73283855351706 50
"254" "dpotrf" 256 "local" 16 "dpotrf" 52 13.6804832 1.73533385018024 50
"255" "dpotrf" 256 "local" 16 "dpotrf" 56 13.701304 1.73781055083571 50
"256" "dpotrf" 256 "local" 16 "dpotrf" 60 13.4556316 1.70434436102227 50
"257" "dpotrf" 256 "remote" 16 "dpotrf" 0 13.6158152 1.67001513170493 50
"258" "dpotrf" 256 "remote" 16 "dpotrf" 4 13.5680262 1.67443419135514 50
"259" "dpotrf" 256 "remote" 16 "dpotrf" 8 13.6127746 1.67145172383624 50
"260" "dpotrf" 256 "remote" 16 "dpotrf" 12 13.585374 1.6676155897042 50
"261" "dpotrf" 256 "remote" 16 "dpotrf" 16 13.6032788 1.66899305679049 50
"262" "dpotrf" 256 "remote" 16 "dpotrf" 20 13.6240808 1.6740794631322 50
"263" "dpotrf" 256 "remote" 16 "dpotrf" 24 13.6357168 1.67552168433698 50
"264" "dpotrf" 256 "remote" 16 "dpotrf" 28 13.674358 1.6802713571046 50
"265" "dpotrf" 256 "remote" 16 "dpotrf" 32 13.6453514 1.6770061606181 50
"266" "dpotrf" 256 "remote" 16 "dpotrf" 36 13.6697074 1.67739520798123 50
"267" "dpotrf" 256 "remote" 16 "dpotrf" 40 13.6970718 1.68543173312576 50
"268" "dpotrf" 256 "remote" 16 "dpotrf" 44 13.7572416 1.6889769472205 50
"269" "dpotrf" 256 "remote" 16 "dpotrf" 48 13.7875934 1.6913834033226 50
"270" "dpotrf" 256 "remote" 16 "dpotrf" 52 13.7139506 1.69214683094801 50
"271" "dpotrf" 256 "remote" 16 "dpotrf" 56 13.7217094 1.69644204052687 50
"272" "dpotrf" 256 "remote" 16 "dpotrf" 60 13.5521652 1.67640536765881 50
"273" "dpotrf" 256 "local" 17 "dpotrf" 0 13.5276054 1.72568848748126 50
"274" "dpotrf" 256 "local" 17 "dpotrf" 4 13.3689308 1.70224589969365 50
"275" "dpotrf" 256 "local" 17 "dpotrf" 8 13.5421368 1.72667242704696 50
"276" "dpotrf" 256 "local" 17 "dpotrf" 12 13.6307878 1.74018207781019 50
"277" "dpotrf" 256 "local" 17 "dpotrf" 16 13.6683046 1.74397302724322 50
"278" "dpotrf" 256 "local" 17 "dpotrf" 20 13.606137 1.73411993155647 50
"279" "dpotrf" 256 "local" 17 "dpotrf" 24 13.50741 1.72321743949378 50
"280" "dpotrf" 256 "local" 17 "dpotrf" 28 13.6237402 1.73737415506262 50
"281" "dpotrf" 256 "local" 17 "dpotrf" 32 13.4287424 1.71159031883236 50
"282" "dpotrf" 256 "local" 17 "dpotrf" 36 13.6052634 1.73592112298425 50
"283" "dpotrf" 256 "local" 17 "dpotrf" 40 13.6196306 1.73734205364074 50
"284" "dpotrf" 256 "local" 17 "dpotrf" 44 13.547225 1.72689818195568 50
"285" "dpotrf" 256 "local" 17 "dpotrf" 48 13.704641 1.75143596134802 50
"286" "dpotrf" 256 "local" 17 "dpotrf" 52 13.6443524 1.74251021785492 50
"287" "dpotrf" 256 "local" 17 "dpotrf" 56 13.6274968 1.73959445788372 50
"288" "dpotrf" 256 "local" 17 "dpotrf" 60 13.4842904 1.71962343180716 50
"289" "dpotrf" 256 "local" 17 "dpotrf" 64 13.445209 1.71434831527634 50
"290" "dpotrf" 256 "remote" 17 "dpotrf" 0 13.3784188 1.64093464819023 50
"291" "dpotrf" 256 "remote" 17 "dpotrf" 4 13.5915294 1.67121833361346 50
"292" "dpotrf" 256 "remote" 17 "dpotrf" 8 13.6538148 1.6794750628903 50
"293" "dpotrf" 256 "remote" 17 "dpotrf" 12 13.7389404 1.68878134488527 50
"294" "dpotrf" 256 "remote" 17 "dpotrf" 16 13.6659264 1.68775123418135 50
"295" "dpotrf" 256 "remote" 17 "dpotrf" 20 13.6448732 1.6747981079161 50
"296" "dpotrf" 256 "remote" 17 "dpotrf" 24 13.5710478 1.66972800032171 50
"297" "dpotrf" 256 "remote" 17 "dpotrf" 28 13.6174628 1.67651255872402 50
"298" "dpotrf" 256 "remote" 17 "dpotrf" 32 13.6571634 1.68481308662283 50
"299" "dpotrf" 256 "remote" 17 "dpotrf" 36 13.6819972 1.6833545401674 50
"300" "dpotrf" 256 "remote" 17 "dpotrf" 40 13.7402506 1.69284525660011 50
"301" "dpotrf" 256 "remote" 17 "dpotrf" 44 13.774965 1.69607006137327 50
"302" "dpotrf" 256 "remote" 17 "dpotrf" 48 13.7586766 1.69428047222462 50
"303" "dpotrf" 256 "remote" 17 "dpotrf" 52 13.5520318 1.66709240466894 50
"304" "dpotrf" 256 "remote" 17 "dpotrf" 56 13.7539474 1.69621447106438 50
"305" "dpotrf" 256 "remote" 17 "dpotrf" 60 13.5821346 1.67186708614517 50
"306" "dpotrf" 256 "remote" 17 "dpotrf" 64 13.5871908 1.6683087124841 50
