"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"124" "dpotrf" 256 "remote" 11 "dpotrf" 8 5.8728322 0.236244327419556 50
"125" "dpotrf" 256 "remote" 11 "dpotrf" 12 5.8647744 0.24685324937538 50
"126" "dpotrf" 256 "remote" 11 "dpotrf" 16 5.8865696 0.243570005500325 50
"127" "dpotrf" 256 "remote" 11 "dpotrf" 20 5.8973604 0.244157437857341 50
"128" "dpotrf" 256 "remote" 11 "dpotrf" 24 5.8735446 0.252335318753941 50
"129" "dpotrf" 256 "remote" 11 "dpotrf" 28 5.8723642 0.310879115590886 50
"130" "dpotrf" 256 "remote" 11 "dpotrf" 32 5.8781562 0.26149892547397 50
"131" "dpotrf" 256 "remote" 11 "dpotrf" 36 5.8947876 0.253220006218356 50
"132" "dpotrf" 256 "remote" 11 "dpotrf" 40 5.8868666 0.275435397556268 50
"133" "dpotrf" 256 "local" 12 "dpotrf" 0 5.4846904 0.585567639119095 50
"134" "dpotrf" 256 "local" 12 "dpotrf" 4 5.8370712 0.484154507837896 50
"135" "dpotrf" 256 "local" 12 "dpotrf" 8 5.8367616 0.482845323123973 50
"136" "dpotrf" 256 "local" 12 "dpotrf" 12 5.8540244 0.482490557721547 50
"137" "dpotrf" 256 "local" 12 "dpotrf" 16 5.834944 0.489820842932831 50
"138" "dpotrf" 256 "local" 12 "dpotrf" 20 5.8513276 0.492906417058853 50
"139" "dpotrf" 256 "local" 12 "dpotrf" 24 5.8391344 0.486753068978344 50
"140" "dpotrf" 256 "local" 12 "dpotrf" 28 5.8409058 0.485106113698133 50
"141" "dpotrf" 256 "local" 12 "dpotrf" 32 5.8464562 0.496311896964942 50
"142" "dpotrf" 256 "local" 12 "dpotrf" 36 5.8332036 0.485421881736298 50
"143" "dpotrf" 256 "local" 12 "dpotrf" 40 5.8371334 0.48459535692525 50
"144" "dpotrf" 256 "local" 12 "dpotrf" 44 5.8415754 0.484799360485745 50
"145" "dpotrf" 256 "remote" 12 "dpotrf" 0 5.8912574 0.275419920802281 50
"146" "dpotrf" 256 "remote" 12 "dpotrf" 4 5.8923354 0.304417314300214 50
"147" "dpotrf" 256 "remote" 12 "dpotrf" 8 5.898717 0.267313276262752 50
"148" "dpotrf" 256 "remote" 12 "dpotrf" 12 5.8948022 0.292616227361829 50
"149" "dpotrf" 256 "remote" 12 "dpotrf" 16 5.8995748 0.266972720575702 50
"150" "dpotrf" 256 "remote" 12 "dpotrf" 20 5.9118428 0.270255873262389 50
"151" "dpotrf" 256 "remote" 12 "dpotrf" 24 5.8849036 0.296049386756704 50
"152" "dpotrf" 256 "remote" 12 "dpotrf" 28 5.8657488 0.276877284263964 50
"153" "dpotrf" 256 "remote" 12 "dpotrf" 32 5.8821146 0.386591968138797 50
"154" "dpotrf" 256 "remote" 12 "dpotrf" 36 5.896046 0.308371332179572 50
"155" "dpotrf" 256 "remote" 12 "dpotrf" 40 5.8902164 0.262311767891817 50
"156" "dpotrf" 256 "remote" 12 "dpotrf" 44 5.902323 0.303883522457912 50
"157" "dpotrf" 256 "local" 13 "dpotrf" 0 5.722806 0.532150711842318 50
"158" "dpotrf" 256 "local" 13 "dpotrf" 4 5.815215 0.501018456388422 50
"159" "dpotrf" 256 "local" 13 "dpotrf" 8 5.8296476 0.507693932740053 50
"160" "dpotrf" 256 "local" 13 "dpotrf" 12 5.8373386 0.508647140708626 50
"161" "dpotrf" 256 "local" 13 "dpotrf" 16 5.833677 0.508321418681936 50
"162" "dpotrf" 256 "local" 13 "dpotrf" 20 5.8398332 0.506311273103003 50
