program runtime size blocksize iteration threads gflops model strat visits_per_task steals_per_task foo
dpotrf_taskdep simulation 32768 512 1 18 270.463 IdchireAffinityAVG Affinity 11.5513 1.04532 0
dpotrf_taskdep simulation 32768 512 1 13 194.569 IdchireAffinityAVG Affinity 21.0293 1.03396 0
dpotrf_taskdep simulation 32768 512 1 92 1150.64 IdchireAffinityAVG RandLoc 224.462 2.90629 0
dpotrf_taskdep simulation 32768 512 1 16 237.8 IdchireAffinityAVG Affinity 30.2182 1.04915 0
dpotrf_taskdep simulation 32768 512 1 20 299.107 IdchireAffinityAVG Affinity 23.7532 1.09266 0
dpotrf_taskdep simulation 32768 512 1 19 284.944 IdchireAffinityAVG Affinity 19.5554 1.08298 0
dpotrf_taskdep simulation 32768 512 1 93 1163.95 IdchireAffinityAVG RandLoc 222.738 2.8608 0
dpotrf_taskdep simulation 32768 512 1 23 346.197 IdchireAffinityAVG Affinity 16.1806 1.06632 0
dpotrf_taskdep simulation 32768 512 1 21 313.565 IdchireAffinityAVG Affinity 28.5442 1.1198 0
dpotrf_taskdep simulation 32768 512 1 24 359.227 IdchireAffinityAVG Affinity 20.8768 1.08813 0
dpotrf_taskdep simulation 32768 512 1 22 327.914 IdchireAffinityAVG Affinity 26.9828 1.11152 0
dpotrf_taskdep simulation 32768 512 1 94 1175.31 IdchireAffinityAVG RandLoc 238.455 3.00236 0
dpotrf_taskdep simulation 32768 512 1 96 1198.05 IdchireAffinityAVG RandLoc 258.641 3.16233 0
dpotrf_taskdep simulation 32768 512 1 95 1186.66 IdchireAffinityAVG RandLoc 250.037 3.09445 0
dpotrf_taskdep simulation 32768 512 1 97 1216.05 IdchireAffinityAVG RandLoc 239.061 2.92968 0
dpotrf_taskdep simulation 32768 512 1 98 1219.28 IdchireAffinityAVG RandLoc 246.513 2.98623 0
dpotrf_taskdep simulation 32768 512 1 28 412.347 IdchireAffinityAVG Affinity 31.99 1.13851 0
dpotrf_taskdep simulation 32768 512 1 27 403.77 IdchireAffinityAVG Affinity 22.6546 1.09685 0
dpotrf_taskdep simulation 32768 512 1 25 369.12 IdchireAffinityAVG Affinity 37.0316 1.15894 0
dpotrf_taskdep simulation 32768 512 1 29 431.064 IdchireAffinityAVG Affinity 36.325 1.15789 0
dpotrf_taskdep simulation 32768 512 1 26 386.095 IdchireAffinityAVG Affinity 40.0757 1.14519 0
dpotrf_taskdep simulation 32768 512 1 99 1232.73 IdchireAffinityAVG RandLoc 271.807 3.21346 0
dpotrf_taskdep simulation 32768 512 1 30 441.968 IdchireAffinityAVG Affinity 48.5933 1.21331 0
dpotrf_taskdep simulation 32768 512 1 100 1245.06 IdchireAffinityAVG RandLoc 269.311 3.16174 0
dpotrf_taskdep simulation 32768 512 1 101 1263.14 IdchireAffinityAVG RandLoc 271.26 3.14965 0
dpotrf_taskdep simulation 32768 512 1 103 1279.93 IdchireAffinityAVG RandLoc 279.186 3.17358 0
dpotrf_taskdep simulation 32768 512 1 31 454.497 IdchireAffinityAVG Affinity 47.8585 1.20898 0
dpotrf_taskdep simulation 32768 512 1 102 1260.98 IdchireAffinityAVG RandLoc 305.191 3.45992 0
dpotrf_taskdep simulation 32768 512 1 34 497.144 IdchireAffinityAVG Affinity 63.4997 1.28267 0
dpotrf_taskdep simulation 32768 512 1 32 462.786 IdchireAffinityAVG Affinity 62.2128 1.20076 0
dpotrf_taskdep simulation 32768 512 1 104 1289.24 IdchireAffinityAVG RandLoc 308.412 3.42944 0
dpotrf_taskdep simulation 32768 512 1 36 524.406 IdchireAffinityAVG Affinity 68.8825 1.30728 0
dpotrf_taskdep simulation 32768 512 1 35 513.232 IdchireAffinityAVG Affinity 69.6364 1.31112 0
dpotrf_taskdep simulation 32768 512 1 38 551.71 IdchireAffinityAVG Affinity 65.4717 1.29181 0
dpotrf_taskdep simulation 32768 512 1 105 1302.74 IdchireAffinityAVG RandLoc 312.545 3.44476 0
dpotrf_taskdep simulation 32768 512 1 33 483.934 IdchireAffinityAVG Affinity 74.2358 1.32048 0
dpotrf_taskdep simulation 32768 512 1 106 1315.98 IdchireAffinityAVG RandLoc 327.448 3.55396 0
dpotrf_taskdep simulation 32768 512 1 37 541.779 IdchireAffinityAVG Affinity 85.2786 1.38302 0
dpotrf_taskdep simulation 32768 512 1 39 572.732 IdchireAffinityAVG Affinity 90.3899 1.38564 0
dpotrf_taskdep simulation 32768 512 1 107 1321.03 IdchireAffinityAVG RandLoc 335.544 3.59764 0
dpotrf_taskdep simulation 32768 512 1 110 1357.48 IdchireAffinityAVG RandLoc 363.955 3.775 0
dpotrf_taskdep simulation 32768 512 1 109 1344.51 IdchireAffinityAVG RandLoc 352.741 3.69742 0
dpotrf_taskdep simulation 32768 512 1 108 1326.27 IdchireAffinityAVG RandLoc 365.191 3.84867 0
dpotrf_taskdep simulation 32768 512 1 42 610.663 IdchireAffinityAVG Affinity 86.6317 1.38846 0
dpotrf_taskdep simulation 32768 512 1 40 582.904 IdchireAffinityAVG Affinity 106.444 1.48062 0
dpotrf_taskdep simulation 32768 512 1 41 597.767 IdchireAffinityAVG Affinity 98.6962 1.44323 0
dpotrf_taskdep simulation 32768 512 1 111 1360.29 IdchireAffinityAVG RandLoc 367.247 3.77233 0
dpotrf_taskdep simulation 32768 512 1 112 1375.5 IdchireAffinityAVG RandLoc 371.629 3.78514 0
dpotrf_taskdep simulation 32768 512 1 43 619.192 IdchireAffinityAVG Affinity 92.8645 1.39987 0
dpotrf_taskdep simulation 32768 512 1 44 637.465 IdchireAffinityAVG Affinity 104.262 1.47043 0
dpotrf_taskdep simulation 32768 512 1 48 692.45 IdchireAffinityAVG Affinity 94.5393 1.39552 0
dpotrf_taskdep simulation 32768 512 1 114 1397.43 IdchireAffinityAVG RandLoc 386.933 3.86296 0
dpotrf_taskdep simulation 32768 512 1 45 652.478 IdchireAffinityAVG Affinity 126.202 1.57083 0
dpotrf_taskdep simulation 32768 512 1 113 1387.86 IdchireAffinityAVG RandLoc 391.571 3.92583 0
dpotrf_taskdep simulation 32768 512 1 46 664.804 IdchireAffinityAVG Affinity 125.809 1.57002 0
dpotrf_taskdep simulation 32768 512 1 47 681.12 IdchireAffinityAVG Affinity 116.702 1.5269 0
dpotrf_taskdep simulation 32768 512 1 53 778.337 IdchireAffinityAVG Affinity 90.8044 1.40809 0
dpotrf_taskdep simulation 32768 512 1 50 721.099 IdchireAffinityAVG Affinity 126.857 1.5705 0
dpotrf_taskdep simulation 32768 512 1 115 1399.51 IdchireAffinityAVG RandLoc 410.256 4.03066 0
dpotrf_taskdep simulation 32768 512 1 116 1422.41 IdchireAffinityAVG RandLoc 398.967 3.90457 0
dpotrf_taskdep simulation 32768 512 1 56 813.765 IdchireAffinityAVG Affinity 116.197 1.52454 0
dpotrf_taskdep simulation 32768 512 1 54 792.277 IdchireAffinityAVG Affinity 106.859 1.48088 0
dpotrf_taskdep simulation 32768 512 1 117 1413.83 IdchireAffinityAVG RandLoc 427.574 4.11954 0
dpotrf_taskdep simulation 32768 512 1 119 1461.59 IdchireAffinityAVG RandLoc 437.608 4.13617 0
dpotrf_taskdep simulation 32768 512 1 55 806.605 IdchireAffinityAVG Affinity 102.747 1.45996 0
dpotrf_taskdep simulation 32768 512 1 57 834.227 IdchireAffinityAVG Affinity 102.971 1.46506 0
dpotrf_taskdep simulation 32768 512 1 52 749.041 IdchireAffinityAVG Affinity 146.684 1.64705 0
dpotrf_taskdep simulation 32768 512 1 118 1439.77 IdchireAffinityAVG RandLoc 457.871 4.34285 0
dpotrf_taskdep simulation 32768 512 1 49 708.251 IdchireAffinityAVG Affinity 148.704 1.66997 0
dpotrf_taskdep simulation 32768 512 1 120 1463.36 IdchireAffinityAVG RandLoc 472.431 4.40701 0
dpotrf_taskdep simulation 32768 512 1 62 909.903 IdchireAffinityAVG Affinity 102.126 1.45612 0
dpotrf_taskdep simulation 32768 512 1 121 1469.07 IdchireAffinityAVG RandLoc 459.702 4.26198 0
dpotrf_taskdep simulation 32768 512 1 51 735.12 IdchireAffinityAVG Affinity 169.848 1.76591 0
dpotrf_taskdep simulation 32768 512 1 122 1486.93 IdchireAffinityAVG RandLoc 475.049 4.35575 0
dpotrf_taskdep simulation 32768 512 1 123 1493.84 IdchireAffinityAVG RandLoc 507.771 4.59279 0
dpotrf_taskdep simulation 32768 512 1 61 893.505 IdchireAffinityAVG Affinity 134.669 1.60496 0
dpotrf_taskdep simulation 32768 512 1 63 905.173 IdchireAffinityAVG Affinity 116.823 1.49618 0
dpotrf_taskdep simulation 32768 512 1 124 1509.37 IdchireAffinityAVG RandLoc 500.771 4.50173 0
dpotrf_taskdep simulation 32768 512 1 126 1518.52 IdchireAffinityAVG RandLoc 532.136 4.68774 0
dpotrf_taskdep simulation 32768 512 1 125 1520.54 IdchireAffinityAVG RandLoc 509.764 4.53907 0
dpotrf_taskdep simulation 32768 512 1 127 1542.32 IdchireAffinityAVG RandLoc 513.476 4.50358 0
dpotrf_taskdep simulation 32768 512 1 59 832.82 IdchireAffinityAVG Affinity 212.664 1.96897 0
dpotrf_taskdep simulation 32768 512 1 58 828.577 IdchireAffinityAVG Affinity 212.81 1.96584 0
dpotrf_taskdep simulation 32768 512 1 128 1551.17 IdchireAffinityAVG RandLoc 528.867 4.59412 0
dpotrf_taskdep simulation 32768 512 1 64 878.853 IdchireAffinityAVG Affinity 186.047 1.74294 0
dpotrf_taskdep simulation 32768 512 1 67 973.438 IdchireAffinityAVG Affinity 129.581 1.56954 0
dpotrf_taskdep simulation 32768 512 1 129 1557.28 IdchireAffinityAVG RandLoc 566.088 4.84965 0
dpotrf_taskdep simulation 32768 512 1 131 1584.41 IdchireAffinityAVG RandLoc 580.593 4.89119 0
dpotrf_taskdep simulation 32768 512 1 68 959.622 IdchireAffinityAVG Affinity 231.934 2.0557 0
dpotrf_taskdep simulation 32768 512 1 130 1562.73 IdchireAffinityAVG RandLoc 620.462 5.23582 0
dpotrf_taskdep simulation 32768 512 1 69 990.019 IdchireAffinityAVG Affinity 203.247 1.92408 0
dpotrf_taskdep simulation 32768 512 1 65 871.561 IdchireAffinityAVG Affinity 235.204 1.80691 0
dpotrf_taskdep simulation 32768 512 1 133 1607.08 IdchireAffinityAVG RandLoc 625.795 5.16464 0
dpotrf_taskdep simulation 32768 512 1 72 1030.87 IdchireAffinityAVG Affinity 218.851 1.99838 0
dpotrf_taskdep simulation 32768 512 1 60 842.817 IdchireAffinityAVG Affinity 294.877 2.34692 0
dpotrf_taskdep simulation 32768 512 1 70 981.342 IdchireAffinityAVG Affinity 221.669 2.0113 0
dpotrf_taskdep simulation 32768 512 1 132 1569.01 IdchireAffinityAVG RandLoc 645.322 5.35076 0
dpotrf_taskdep simulation 32768 512 1 134 1613.02 IdchireAffinityAVG RandLoc 589.34 4.86182 0
dpotrf_taskdep simulation 32768 512 1 66 934.717 IdchireAffinityAVG Affinity 216.505 1.96281 0
dpotrf_taskdep simulation 32768 512 1 71 997.335 IdchireAffinityAVG Affinity 227.102 2.03219 0
dpotrf_taskdep simulation 32768 512 1 75 1072.02 IdchireAffinityAVG Affinity 208.109 1.94801 0
dpotrf_taskdep simulation 32768 512 1 73 1035.76 IdchireAffinityAVG Affinity 215.273 1.98254 0
dpotrf_taskdep simulation 32768 512 1 136 1630.28 IdchireAffinityAVG RandLoc 655.25 5.27922 0
dpotrf_taskdep simulation 32768 512 1 135 1615.16 IdchireAffinityAVG RandLoc 669.441 5.41798 0
dpotrf_taskdep simulation 32768 512 1 76 1086.8 IdchireAffinityAVG Affinity 234.072 2.06552 0
dpotrf_taskdep simulation 32768 512 1 77 1082.69 IdchireAffinityAVG Affinity 232.183 2.05177 0
dpotrf_taskdep simulation 32768 512 1 137 1649.31 IdchireAffinityAVG RandLoc 672.525 5.36691 0
dpotrf_taskdep simulation 32768 512 1 74 1030.83 IdchireAffinityAVG Affinity 292.663 2.33962 0
dpotrf_taskdep simulation 32768 512 1 140 1667.53 IdchireAffinityAVG RandLoc 694.421 5.42343 0
dpotrf_taskdep simulation 32768 512 1 138 1640.12 IdchireAffinityAVG RandLoc 705.526 5.57443 0
dpotrf_taskdep simulation 32768 512 1 142 1698.76 IdchireAffinityAVG RandLoc 706.379 5.43588 0
dpotrf_taskdep simulation 32768 512 1 80 1122 IdchireAffinityAVG Affinity 287.289 2.29742 0
dpotrf_taskdep simulation 32768 512 1 141 1688.48 IdchireAffinityAVG RandLoc 724.478 5.59775 0
dpotrf_taskdep simulation 32768 512 1 139 1651.4 IdchireAffinityAVG RandLoc 744.217 5.80597 0
dpotrf_taskdep simulation 32768 512 1 78 1083.95 IdchireAffinityAVG Affinity 341.424 2.55295 0
dpotrf_taskdep simulation 32768 512 1 83 1158.59 IdchireAffinityAVG Affinity 297.853 2.36077 0
dpotrf_taskdep simulation 32768 512 1 143 1700.34 IdchireAffinityAVG RandLoc 770.029 5.84154 0
dpotrf_taskdep simulation 32768 512 1 79 1085.21 IdchireAffinityAVG Affinity 353.904 2.62098 0
dpotrf_taskdep simulation 32768 512 1 81 1118.16 IdchireAffinityAVG Affinity 328.439 2.49607 0
dpotrf_taskdep simulation 32768 512 1 86 1204.61 IdchireAffinityAVG Affinity 291.181 2.31973 0
dpotrf_taskdep simulation 32768 512 1 145 1711.14 IdchireAffinityAVG RandLoc 788.37 5.89401 0
dpotrf_taskdep simulation 32768 512 1 144 1712.86 IdchireAffinityAVG RandLoc 771.517 5.82159 0
dpotrf_taskdep simulation 32768 512 1 146 1741 IdchireAffinityAVG RandLoc 798.695 5.9285 0
dpotrf_taskdep simulation 32768 512 1 147 1723.7 IdchireAffinityAVG RandLoc 821.185 6.04618 0
dpotrf_taskdep simulation 32768 512 1 84 1163.86 IdchireAffinityAVG Affinity 406.358 2.86361 0
dpotrf_taskdep simulation 32768 512 1 82 1144.95 IdchireAffinityAVG Affinity 389.668 2.78588 0
dpotrf_taskdep simulation 32768 512 1 149 1768.75 IdchireAffinityAVG RandLoc 803.435 5.85101 0
dpotrf_taskdep simulation 32768 512 1 85 1175.8 IdchireAffinityAVG Affinity 373.385 2.69445 0
dpotrf_taskdep simulation 32768 512 1 148 1717.49 IdchireAffinityAVG RandLoc 915.367 6.63855 0
dpotrf_taskdep simulation 32768 512 1 89 1253.31 IdchireAffinityAVG Affinity 300.03 2.36984 0
dpotrf_taskdep simulation 32768 512 1 87 1200.62 IdchireAffinityAVG Affinity 375.473 2.71064 0
dpotrf_taskdep simulation 32768 512 1 88 1228.35 IdchireAffinityAVG Affinity 385.154 2.76617 0
dpotrf_taskdep simulation 32768 512 1 95 1343.5 IdchireAffinityAVG Affinity 289.729 2.31757 0
dpotrf_taskdep simulation 32768 512 1 150 1783.86 IdchireAffinityAVG RandLoc 860.553 6.19943 0
dpotrf_taskdep simulation 32768 512 1 151 1779.17 IdchireAffinityAVG RandLoc 891.252 6.35548 0
dpotrf_taskdep simulation 32768 512 1 91 1246.18 IdchireAffinityAVG Affinity 425.832 2.94093 0
dpotrf_taskdep simulation 32768 512 1 90 1245.88 IdchireAffinityAVG Affinity 417.21 2.9075 0
dpotrf_taskdep simulation 32768 512 1 154 1816.92 IdchireAffinityAVG RandLoc 926.7 6.47769 0
dpotrf_taskdep simulation 32768 512 1 152 1784.24 IdchireAffinityAVG RandLoc 948.164 6.6953 0
dpotrf_taskdep simulation 32768 512 1 92 1252.5 IdchireAffinityAVG Affinity 427.692 2.95935 0
dpotrf_taskdep simulation 32768 512 1 97 1319.14 IdchireAffinityAVG Affinity 412.346 2.86632 0
dpotrf_taskdep simulation 32768 512 1 153 1794.9 IdchireAffinityAVG RandLoc 997.483 6.9736 0
dpotrf_taskdep simulation 32768 512 1 155 1823.51 IdchireAffinityAVG RandLoc 980.602 6.78361 0
dpotrf_taskdep simulation 32768 512 1 156 1847.71 IdchireAffinityAVG RandLoc 961.491 6.62295 0
dpotrf_taskdep simulation 32768 512 1 96 1292.52 IdchireAffinityAVG Affinity 447.837 3.0217 0
dpotrf_taskdep simulation 32768 512 1 98 1312.46 IdchireAffinityAVG Affinity 365.353 2.65992 0
dpotrf_taskdep simulation 32768 512 1 93 1249.13 IdchireAffinityAVG Affinity 478.945 3.19819 0
dpotrf_taskdep simulation 32768 512 1 158 1849.88 IdchireAffinityAVG RandLoc 1005.41 6.81702 0
dpotrf_taskdep simulation 32768 512 1 94 1290.57 IdchireAffinityAVG Affinity 480.032 3.19985 0
dpotrf_taskdep simulation 32768 512 1 103 1433.42 IdchireAffinityAVG Affinity 401.319 2.83396 0
dpotrf_taskdep simulation 32768 512 1 157 1827.9 IdchireAffinityAVG RandLoc 1094.58 7.41965 0
dpotrf_taskdep simulation 32768 512 1 160 1871.72 IdchireAffinityAVG RandLoc 1041.38 6.96737 0
dpotrf_taskdep simulation 32768 512 1 159 1854.42 IdchireAffinityAVG RandLoc 1085.94 7.2826 0
dpotrf_taskdep simulation 32768 512 1 161 1888.53 IdchireAffinityAVG RandLoc 1055.02 7.00793 0
dpotrf_taskdep simulation 32768 512 1 162 1881.34 IdchireAffinityAVG RandLoc 1088.59 7.17821 0
dpotrf_taskdep simulation 32768 512 1 101 1339.11 IdchireAffinityAVG Affinity 530.403 3.43433 0
dpotrf_taskdep simulation 32768 512 1 164 1925.01 IdchireAffinityAVG RandLoc 1097.78 7.15205 0
dpotrf_taskdep simulation 32768 512 1 100 1361.96 IdchireAffinityAVG Affinity 513.877 3.35806 0
dpotrf_taskdep simulation 32768 512 1 104 1396.13 IdchireAffinityAVG Affinity 491.821 3.25046 0
dpotrf_taskdep simulation 32768 512 1 163 1906.03 IdchireAffinityAVG RandLoc 1127.9 7.37161 0
dpotrf_taskdep simulation 32768 512 1 109 1514.64 IdchireAffinityAVG Affinity 413.734 2.89382 0
dpotrf_taskdep simulation 32768 512 1 107 1467.78 IdchireAffinityAVG Affinity 462.533 3.1108 0
dpotrf_taskdep simulation 32768 512 1 106 1428.42 IdchireAffinityAVG Affinity 504.439 3.30975 0
dpotrf_taskdep simulation 32768 512 1 102 1369.92 IdchireAffinityAVG Affinity 535.752 3.46058 0
dpotrf_taskdep simulation 32768 512 1 99 1364.42 IdchireAffinityAVG Affinity 502.529 3.30092 0
dpotrf_taskdep simulation 32768 512 1 170 1973.31 IdchireAffinityAVG RandLoc 1205.8 7.55042 0
dpotrf_taskdep simulation 32768 512 1 166 1929.24 IdchireAffinityAVG RandLoc 1233.65 7.88348 0
dpotrf_taskdep simulation 32768 512 1 169 1970.91 IdchireAffinityAVG RandLoc 1197.77 7.54205 0
dpotrf_taskdep simulation 32768 512 1 105 1413.77 IdchireAffinityAVG Affinity 572.252 3.62852 0
dpotrf_taskdep simulation 32768 512 1 165 1889.08 IdchireAffinityAVG RandLoc 1308.1 8.3825 0
dpotrf_taskdep simulation 32768 512 1 167 1938.19 IdchireAffinityAVG RandLoc 1260.28 7.99751 0
dpotrf_taskdep simulation 32768 512 1 112 1519.17 IdchireAffinityAVG Affinity 535.655 3.44639 0
dpotrf_taskdep simulation 32768 512 1 168 1955.6 IdchireAffinityAVG RandLoc 1209.72 7.65909 0
dpotrf_taskdep simulation 32768 512 1 172 1995.19 IdchireAffinityAVG RandLoc 1213.15 7.51248 0
dpotrf_taskdep simulation 32768 512 1 171 1978.44 IdchireAffinityAVG RandLoc 1296.12 8.03313 0
dpotrf_taskdep simulation 32768 512 1 110 1446.08 IdchireAffinityAVG Affinity 629.539 3.89207 0
dpotrf_taskdep simulation 32768 512 1 108 1460.65 IdchireAffinityAVG Affinity 599.287 3.73789 0
dpotrf_taskdep simulation 32768 512 1 173 1999.14 IdchireAffinityAVG RandLoc 1323.5 8.10219 0
dpotrf_taskdep simulation 32768 512 1 178 2068.56 IdchireAffinityAVG RandLoc 1350.39 8.04279 0
dpotrf_taskdep simulation 32768 512 1 177 2048.59 IdchireAffinityAVG RandLoc 1352.92 8.09934 0
dpotrf_taskdep simulation 32768 512 1 174 2011.54 IdchireAffinityAVG RandLoc 1356.31 8.25037 0
dpotrf_taskdep simulation 32768 512 1 111 1463.08 IdchireAffinityAVG Affinity 649.03 3.97931 0
dpotrf_taskdep simulation 32768 512 1 114 1534.57 IdchireAffinityAVG Affinity 603.109 3.76761 0
dpotrf_taskdep simulation 32768 512 1 175 2009.97 IdchireAffinityAVG RandLoc 1406.83 8.49224 0
dpotrf_taskdep simulation 32768 512 1 117 1571.97 IdchireAffinityAVG Affinity 680.536 4.121 0
dpotrf_taskdep simulation 32768 512 1 176 2012.88 IdchireAffinityAVG RandLoc 1469.05 8.79521 0
dpotrf_taskdep simulation 32768 512 1 179 2060.26 IdchireAffinityAVG RandLoc 1452.64 8.56495 0
dpotrf_taskdep simulation 32768 512 1 126 1710.6 IdchireAffinityAVG Affinity 529.67 3.41488 0
dpotrf_taskdep simulation 32768 512 1 115 1473.26 IdchireAffinityAVG Affinity 733.187 4.37085 0
dpotrf_taskdep simulation 32768 512 1 122 1635 IdchireAffinityAVG Affinity 647.683 3.9738 0
dpotrf_taskdep simulation 32768 512 1 180 2057.01 IdchireAffinityAVG RandLoc 1491.76 8.74336 0
dpotrf_taskdep simulation 32768 512 1 116 1535.12 IdchireAffinityAVG Affinity 776.253 4.5712 0
dpotrf_taskdep simulation 32768 512 1 119 1518.21 IdchireAffinityAVG Affinity 774.16 4.56099 0
dpotrf_taskdep simulation 32768 512 1 181 2103.38 IdchireAffinityAVG RandLoc 1458.84 8.51051 0
dpotrf_taskdep simulation 32768 512 1 118 1565.72 IdchireAffinityAVG Affinity 750.251 4.45232 0
dpotrf_taskdep simulation 32768 512 1 113 1484.73 IdchireAffinityAVG Affinity 803.119 4.69213 0
dpotrf_taskdep simulation 32768 512 1 121 1634.14 IdchireAffinityAVG Affinity 632.654 3.90645 0
dpotrf_taskdep simulation 32768 512 1 182 2094.6 IdchireAffinityAVG RandLoc 1531.56 8.86713 0
dpotrf_taskdep simulation 32768 512 1 186 2148.65 IdchireAffinityAVG RandLoc 1591.77 9.01316 0
dpotrf_taskdep simulation 32768 512 1 184 2122.62 IdchireAffinityAVG RandLoc 1570.54 8.98693 0
dpotrf_taskdep simulation 32768 512 1 185 2097.68 IdchireAffinityAVG RandLoc 1634.82 9.28505 0
dpotrf_taskdep simulation 32768 512 1 124 1596.19 IdchireAffinityAVG Affinity 694.614 4.19296 0
dpotrf_taskdep simulation 32768 512 1 183 2097.17 IdchireAffinityAVG RandLoc 1590.15 9.13916 0
dpotrf_taskdep simulation 32768 512 1 120 1554.2 IdchireAffinityAVG Affinity 802.112 4.69097 0
dpotrf_taskdep simulation 32768 512 1 125 1686.6 IdchireAffinityAVG Affinity 720.104 4.30002 0
dpotrf_taskdep simulation 32768 512 1 187 2151 IdchireAffinityAVG RandLoc 1615.65 9.08916 0
dpotrf_taskdep simulation 32768 512 1 188 2153.24 IdchireAffinityAVG RandLoc 1708.17 9.53671 0
dpotrf_taskdep simulation 32768 512 1 128 1631.45 IdchireAffinityAVG Affinity 747.485 4.37502 0
dpotrf_taskdep simulation 32768 512 1 132 1805.17 IdchireAffinityAVG Affinity 640.102 3.92797 0
dpotrf_taskdep simulation 32768 512 1 190 2179.94 IdchireAffinityAVG RandLoc 1699.7 9.40018 0
dpotrf_taskdep simulation 32768 512 1 189 2143.94 IdchireAffinityAVG RandLoc 1681.55 9.34958 0
dpotrf_taskdep simulation 32768 512 1 123 1573.85 IdchireAffinityAVG Affinity 882.078 5.05813 0
dpotrf_taskdep simulation 32768 512 1 191 2167.78 IdchireAffinityAVG RandLoc 1811.64 9.93219 0
dpotrf_taskdep simulation 32768 512 1 192 2176.49 IdchireAffinityAVG RandLoc 1733.46 9.48298 0
dpotrf_taskdep simulation 32768 512 1 129 1614.88 IdchireAffinityAVG Affinity 877.398 4.97035 0
dpotrf_taskdep simulation 32768 512 1 127 1635.41 IdchireAffinityAVG Affinity 1022.31 5.63807 0
dpotrf_taskdep simulation 32768 512 1 130 1672.73 IdchireAffinityAVG Affinity 866.731 4.84412 0
dpotrf_taskdep simulation 32768 512 1 133 1720.09 IdchireAffinityAVG Affinity 1015.96 5.66816 0
dpotrf_taskdep simulation 32768 512 1 136 1758.55 IdchireAffinityAVG Affinity 899.672 5.1403 0
dpotrf_taskdep simulation 32768 512 1 135 1762.42 IdchireAffinityAVG Affinity 1028.37 5.72784 0
dpotrf_taskdep simulation 32768 512 1 140 1828.16 IdchireAffinityAVG Affinity 891.047 5.09731 0
dpotrf_taskdep simulation 32768 512 1 139 1830.13 IdchireAffinityAVG Affinity 895.074 5.11687 0
dpotrf_taskdep simulation 32768 512 1 134 1710.35 IdchireAffinityAVG Affinity 1051.16 5.83405 0
dpotrf_taskdep simulation 32768 512 1 137 1734.23 IdchireAffinityAVG Affinity 1048.18 5.8257 0
dpotrf_taskdep simulation 32768 512 1 131 1679.17 IdchireAffinityAVG Affinity 1164.58 6.32727 0
dpotrf_taskdep simulation 32768 512 1 143 1852.15 IdchireAffinityAVG Affinity 993.475 5.56796 0
dpotrf_taskdep simulation 32768 512 1 141 1831 IdchireAffinityAVG Affinity 1022.76 5.7052 0
dpotrf_taskdep simulation 32768 512 1 147 1950.2 IdchireAffinityAVG Affinity 967.957 5.45214 0
dpotrf_taskdep simulation 32768 512 1 145 1902.49 IdchireAffinityAVG Affinity 996.848 5.58027 0
dpotrf_taskdep simulation 32768 512 1 138 1745.9 IdchireAffinityAVG Affinity 1101.68 6.07445 0
dpotrf_taskdep simulation 32768 512 1 142 1772.36 IdchireAffinityAVG Affinity 1149.37 6.29622 0
dpotrf_taskdep simulation 32768 512 1 146 1896.33 IdchireAffinityAVG Affinity 979.117 5.50048 0
dpotrf_taskdep simulation 32768 512 1 148 1931.57 IdchireAffinityAVG Affinity 1021.55 5.70142 0
dpotrf_taskdep simulation 32768 512 1 150 1939.47 IdchireAffinityAVG Affinity 1014.29 5.65553 0
dpotrf_taskdep simulation 32768 512 1 149 1962.6 IdchireAffinityAVG Affinity 1049.47 5.81702 0
dpotrf_taskdep simulation 32768 512 1 144 1852.95 IdchireAffinityAVG Affinity 1218.28 6.60736 0
dpotrf_taskdep simulation 32768 512 1 152 1947.37 IdchireAffinityAVG Affinity 1003.08 5.60905 0
dpotrf_taskdep simulation 32768 512 1 151 1945.09 IdchireAffinityAVG Affinity 1133.56 6.20769 0
dpotrf_taskdep simulation 32768 512 1 154 1927.62 IdchireAffinityAVG Affinity 1090.31 6.02065 0
dpotrf_taskdep simulation 32768 512 1 153 1900.96 IdchireAffinityAVG Affinity 1153.71 6.31191 0
dpotrf_taskdep simulation 32768 512 1 156 1982.19 IdchireAffinityAVG Affinity 1156.31 6.32428 0
dpotrf_taskdep simulation 32768 512 1 155 1864.54 IdchireAffinityAVG Affinity 1371.18 7.32015 0
dpotrf_taskdep simulation 32768 512 1 159 1974.12 IdchireAffinityAVG Affinity 1189.69 6.46726 0
dpotrf_taskdep simulation 32768 512 1 157 1988.27 IdchireAffinityAVG Affinity 1302.25 7.00313 0
dpotrf_taskdep simulation 32768 512 1 160 2047.91 IdchireAffinityAVG Affinity 1209.24 6.5516 0
dpotrf_taskdep simulation 32768 512 1 161 2046.24 IdchireAffinityAVG Affinity 1228.08 6.63979 0
dpotrf_taskdep simulation 32768 512 1 162 2055.31 IdchireAffinityAVG Affinity 1172.78 6.38221 0
dpotrf_taskdep simulation 32768 512 1 158 2010.61 IdchireAffinityAVG Affinity 1250.34 6.75417 0
dpotrf_taskdep simulation 32768 512 1 168 2131.19 IdchireAffinityAVG Affinity 1045.68 5.81453 0
dpotrf_taskdep simulation 32768 512 1 164 2020.04 IdchireAffinityAVG Affinity 1363.54 7.27996 0
dpotrf_taskdep simulation 32768 512 1 163 2059.51 IdchireAffinityAVG Affinity 1357.58 7.24611 0
