threads  kid  date(rdtsc)     duration  task_id
192        0   8276817508      3824478  dgemm
192        4   8277191857      3859281  dgemm
192       15   8277418417      3647631  dgemm
192        9   8277349030      3760338  dgemm
192       11   8277374730      3803955  dgemm
192        6   8277890494      3524151  dgemm
192       13   8277703058      3778506  dgemm
192        3   8277886990      3800301  dgemm
192       10   8278231419      3486363  dgemm
192        7   8279526178      3787032  dgemm
192        2   8279936449      3789021  dgemm
192        5   8280238573      3792666  dgemm
192       12   8280282211      3781209  dgemm
192        8   8280405290      3797919  dgemm
192        1   8280589249      3768171  dgemm
192        0   8280655117      3753672  dgemm
192        9   8281121839      3784269  dgemm
192        6   8281426426      3503040  dgemm
192       11   8281189458      3792450  dgemm
192       10   8281729140      3451929  dgemm
192       13   8281496300      3777429  dgemm
192       14   8281965042      3406026  dgemm
192       15   8281081489      4298295  dgemm
192        3   8281701847      3770343  dgemm
192        7   8283326194      3783921  dgemm
192        2   8283736846      3835194  dgemm
192        5   8284045474      3768642  dgemm
192       12   8284086040      3850746  dgemm
192        8   8284213757      3800079  dgemm
192        1   8284374730      3692931  dgemm
192        0   8284422541      3803490  dgemm
192        9   8284917883      3781458  dgemm
192        6   8284938595      3804564  dgemm
192       11   8285011332      3778842  dgemm
192       14   8285384382      3493056  dgemm
192       13   8285289053      3589635  dgemm
192       10   8285205396      3762882  dgemm
192       15   8285388145      3763107  dgemm
192        3   8285503027      3781602  dgemm
192        1   8288079931      2376837  dgemm
192        4   8286848236      3645276  dgemm
192        7   8287121428      3774330  dgemm
192        2   8287585384      3807432  dgemm
192        5   8287823527      3809364  dgemm
192       12   8287957918      3761190  dgemm
192        8   8288091752      3786726  dgemm
192        0   8288241226      3792771  dgemm
192       14   8288890455      3444168  dgemm
192        6   8288754112      3607023  dgemm
192       13   8288905082      3521685  dgemm
192        9   8288732668      3793401  dgemm
192       11   8288800419      3771732  dgemm
192       10   8288979381      3708732  dgemm
192        1   8290468279      2296623  dgemm
192       15   8289158824      3650526  dgemm
192        3   8289297358      3847146  dgemm
192        4   8290504030      3579048  dgemm
192        7   8290923109      3848913  dgemm
192        2   8291424391      3845049  dgemm
192        5   8291646901      3817161  dgemm
192       12   8291734807      3794142  dgemm
192        8   8291888609      3765600  dgemm
192        0   8292050386      3662724  dgemm
192        6   8292371923      3547038  dgemm
192       13   8292474848      3532920  dgemm
192       14   8292347295      3761430  dgemm
192        9   8292535252      3829836  dgemm
192       10   8292700827      3739047  dgemm
192       11   8292583479      3901302  dgemm
192       15   8292819016      3729039  dgemm
192        3   8293158928      3818187  dgemm
192        4   8294114545      3606036  dgemm
192        7   8294783869      3796980  dgemm
192        2   8295277882      3703473  dgemm
192        5   8295477796      3780324  dgemm
192       12   8295556132      3843264  dgemm
192        0   8295725491      3674223  dgemm
192        8   8295682856      3839643  dgemm
192        6   8295930013      3751512  dgemm
192       13   8296021742      3775899  dgemm
192       14   8296117725      3812841  dgemm
192        9   8296380877      3798021  dgemm
192       10   8296450503      3809955  dgemm
192       11   8296502073      3844953  dgemm
192       15   8296559173      3827550  dgemm
192        3   8296989127      3904110  dgemm
192        4   8297734423      3440832  dgemm
192        1   8297853802      3652410  dgemm
192        7   8298594766      3754380  dgemm
192        2   8298996898      3683712  dgemm
192        5   8299272361      3812688  dgemm
192        0   8299416748      3829545  dgemm
192        6   8299693390      3569697  dgemm
192        8   8299538828      3788763  dgemm
192       12   8299423765      3941337  dgemm
192       13   8299811549      3734286  dgemm
192       14   8299944258      3843267  dgemm
192        9   8300188666      3817296  dgemm
192       10   8300271279      3776901  dgemm
192       15   8300397244      3741669  dgemm
192       11   8300358285      3836883  dgemm
192        3   8300909530      3834186  dgemm
192        4   8301188398      3864552  dgemm
192        2   8302689043      3388719  dgemm
192        7   8302364086      3829248  dgemm
192        5   8303098768      3807384  dgemm
192        0   8303267077      3727113  dgemm
192        6   8303276212      3719253  dgemm
192       12   8303380297      3742089  dgemm
192        8   8303356556      3800322  dgemm
192       13   8303559740      3691611  dgemm
192       14   8303798700      3718809  dgemm
192       15   8304149233      3464379  dgemm
192       10   8304057825      3771297  dgemm
192        9   8304014506      3818775  dgemm
192       11   8304207252      3863253  dgemm
192        3   8304772141      3791277  dgemm
192        4   8305064899      3605862  dgemm
192        1   8306100742      3780048  dgemm
192        2   8306089774      3847107  dgemm
192        7   8306200399      3844857  dgemm
192        5   8306935384      3779136  dgemm
192       13   8307263333      3483606  dgemm
192        0   8307009727      3870210  dgemm
192        6   8307023047      3885033  dgemm
192       12   8307141946      3781476  dgemm
192        8   8307169217      3863043  dgemm
192       15   8307625996      3514434  dgemm
192       10   8307840876      3449964  dgemm
192       14   8307535518      3756327  dgemm
192        9   8307853891      3803229  dgemm
192       11   8308101303      3819708  dgemm
192        4   8308685173      3658149  dgemm
192        3   8308585894      3841065  dgemm
192        1   8309926855      3659772  dgemm
192        2   8309954356      3845946  dgemm
192        7   8310053935      3765942  dgemm
192       13   8310781646      3477696  dgemm
192        6   8310924169      3339009  dgemm
192       12   8310938857      3487482  dgemm
192        5   8310736462      3823437  dgemm
192       15   8311152964      3417675  dgemm
192        0   8310897424      3790623  dgemm
192       10   8311309653      3429330  dgemm
192        8   8311048364      3833103  dgemm
192       14   8311309545      3686955  dgemm
192        9   8311674718      3746034  dgemm
192       11   8311939488      3848673  dgemm
192        4   8312365222      3564972  dgemm
192        3   8312442508      3696486  dgemm
192        6   8314277482      3263316  dgemm
192        2   8313816412      3831468  dgemm
192        7   8313836122      3816468  dgemm
192       12   8314439896      3466422  dgemm
192       13   8314280765      3789048  dgemm
192       10   8314751874      3474516  dgemm
192        0   8314700542      3577008  dgemm
192       14   8315028663      3666126  dgemm
192        8   8314905485      3798411  dgemm
192       15   8314598386      4308462  dgemm
192        5   8314598701      4404486  dgemm
192        9   8315435446      3774120  dgemm
192        4   8315948512      3387846  dgemm
192       11   8315803218      3939822  dgemm
192        3   8316153493      3642837  dgemm
192        6   8317569037      3349971  dgemm
192        7   8317664296      3784137  dgemm
192        2   8317674571      3801399  dgemm
192       13   8318082884      3579708  dgemm
192       12   8317946365      3745437  dgemm
192       10   8318240808      3703485  dgemm
192        0   8318297836      3748575  dgemm
192        1   8318302006      3902859  dgemm
192        5   8319020389      3339657  dgemm
192       14   8318729265      3677388  dgemm
192        8   8318719406      3837048  dgemm
192       15   8318919220      3817926  dgemm
192        4   8319346237      3575625  dgemm
192        9   8319230044      3846138  dgemm
192        3   8319811405      3463065  dgemm
192       11   8319756138      3858780  dgemm
192        6   8320931635      3420450  dgemm
192       13   8321676617      3514491  dgemm
192        7   8321471671      3784062  dgemm
192        2   8321489038      3784041  dgemm
192       10   8321974236      3562803  dgemm
192       12   8321720515      3821859  dgemm
192        0   8322060373      3680436  dgemm
192        1   8322213814      3790350  dgemm
192       14   8322424260      3654885  dgemm
192        5   8322370390      3797736  dgemm
192        8   8322569837      3804258  dgemm
192       15   8322767845      3775620  dgemm
192        9   8323088257      3572457  dgemm
192        4   8322936427      3802800  dgemm
192        3   8323287094      3452424  dgemm
192       11   8323625559      3806337  dgemm
192        6   8324369188      3375261  dgemm
192       13   8325211337      3560547  dgemm
192        7   8325265135      3816843  dgemm
192        2   8325283447      3805989  dgemm
192       10   8325548331      3738972  dgemm
192       12   8325550246      3775830  dgemm
192        0   8325751117      3740256  dgemm
192        1   8326014049      3849840  dgemm
192        5   8326182559      3803082  dgemm
192       14   8326091910      3899166  dgemm
192       15   8326557691      3444675  dgemm
192        8   8326385513      3830187  dgemm
192        3   8326750003      3530877  dgemm
192        4   8326750888      3531651  dgemm
192        9   8326675018      3613236  dgemm
192       11   8327450019      3818013  dgemm
192        6   8327764534      3529335  dgemm
192       13   8328794918      3804498  dgemm
192        9   8330307643      2370261  dgemm
192        7   8329100290      3833193  dgemm
192        2   8329106509      3827628  dgemm
192       10   8329301838      3811926  dgemm
192       12   8329391116      3814611  dgemm
192        0   8329513834      3817143  dgemm
192       15   8330017372      3580173  dgemm
192        1   8329880218      3934998  dgemm
192        8   8330231258      3865281  dgemm
192        3   8330299603      3841530  dgemm
192        5   8330005375      4382343  dgemm
192       14   8330011662      4472355  dgemm
192        6   8331313108      3537843  dgemm
192        9   8332689376      2336397  dgemm
192       11   8331285996      3761064  dgemm
192       13   8332618955      3777123  dgemm
192       10   8333128524      3669750  dgemm
192        2   8332955725      3848022  dgemm
192        7   8332955752      3848073  dgemm
192       12   8333224261      3756474  dgemm
192       15   8333611429      3452184  dgemm
192        0   8333350975      3836361  dgemm
192        1   8333828935      3786411  dgemm
192        3   8334153874      3781746  dgemm
192        8   8334113210      3825870  dgemm
192        5   8334399643      3850218  dgemm
192        6   8334864046      3523521  dgemm
192       14   8334499260      3923619  dgemm
192       11   8335056279      3795567  dgemm
192        4   8335336210      3586158  dgemm
192       13   8336413397      3746499  dgemm
192        7   8336816566      3860568  dgemm
192        0   8337201517      3598014  dgemm
192       12   8336996065      3829686  dgemm
192       15   8337073432      3887304  dgemm
192       10   8336814696      4297068  dgemm
192        2   8336815747      4367847  dgemm
192        1   8337627268      3886719  dgemm
192        8   8337951704      3824982  dgemm
192        3   8337950935      3835713  dgemm
192       14   8338435890      3474192  dgemm
192        6   8338398778      3567117  dgemm
192        5   8338262122      3825027  dgemm
192        4   8338979764      3591621  dgemm
192       11   8338862646      3899844  dgemm
192        9   8340130972      3677427  dgemm
192       13   8340174737      3801825  dgemm
192        7   8340696949      3825861  dgemm
192        0   8340819253      3813201  dgemm
192       12   8340840457      3798585  dgemm
192       15   8340972055      3919461  dgemm
192       10   8341121616      3780852  dgemm
192        1   8341538779      3437004  dgemm
192        2   8341193893      3808914  dgemm
192       14   8341924794      3499269  dgemm
192        6   8341976152      3521199  dgemm
192        5   8342101081      3563823  dgemm
192        4   8342587132      3231882  dgemm
192        3   8341798480      4349571  dgemm
192        8   8341789454      4489287  dgemm
192       11   8342779128      3853614  dgemm
192       13   8343989858      3791778  dgemm
192        1   8344988890      3353856  dgemm
192        7   8344538998      3856341  dgemm
192       10   8344934373      3779175  dgemm
192        2   8345014144      3828963  dgemm
192       15   8344902103      4007427  dgemm
192       14   8345440212      3521595  dgemm
192       12   8344656058      4353990  dgemm
192        6   8345506288      3537798  dgemm
192        0   8344651876      4455594  dgemm
192        4   8345828983      3623415  dgemm
192        5   8345674192      3828264  dgemm
192        3   8346175159      3866985  dgemm
192        8   8346294173      3976791  dgemm
192       11   8346656688      3799203  dgemm
192       13   8347795253      3774222  dgemm
192        1   8348354830      3470784  dgemm
192        7   8348406481      3828270  dgemm
192        9   8348473633      3779976  dgemm
192       10   8348727201      3760917  dgemm
192        6   8349053911      3543873  dgemm
192        2   8348857318      3803289  dgemm
192       15   8348916850      3797859  dgemm
192        0   8349115675      3629613  dgemm
192       14   8348976687      3801987  dgemm
192       12   8349019525      3846834  dgemm
192        4   8349479842      3570249  dgemm
192        5   8349517768      3799038  dgemm
192        3   8350055512      3779715  dgemm
192        8   8350284491      3823974  dgemm
192       11   8350466703      3923757  dgemm
192       13   8351668049      3870852  dgemm
192        1   8351841325      3811092  dgemm
192        9   8352280507      3796770  dgemm
192        7   8352264895      3822354  dgemm
192       10   8352501636      3757074  dgemm
192        6   8352609478      3892872  dgemm
192        2   8352699373      3827670  dgemm
192       15   8352730447      3897399  dgemm
192        4   8353066444      3584064  dgemm
192       12   8352876280      3847842  dgemm
192        0   8352766570      4287534  dgemm
192        5   8353333258      3848913  dgemm
192       14   8352800517      4521825  dgemm
192        3   8353850794      3826884  dgemm
192        8   8354153732      3880962  dgemm
192       11   8354411850      3847833  dgemm
192       12   8356735552      2387490  dgemm
192       13   8355551849      3778362  dgemm
192        1   8355673984      3738171  dgemm
192       10   8356273950      3790266  dgemm
192        6   8356515847      3782982  dgemm
192        4   8356663798      3653616  dgemm
192        2   8356539520      3826824  dgemm
192        7   8356101856      4333881  dgemm
192       15   8356636942      3836475  dgemm
192        0   8357069755      3518001  dgemm
192        5   8357195989      3788574  dgemm
192       14   8357341080      3798609  dgemm
192        3   8357691319      3770328  dgemm
192       12   8359139317      2402658  dgemm
192        8   8358058619      3811941  dgemm
192       11   8358274686      3833238  dgemm
192       13   8359344704      3736491  dgemm
192        1   8359425295      3802092  dgemm
192        4   8360329909      3455043  dgemm
192       10   8360081166      3772854  dgemm
192       12   8361556360      2417811  dgemm
192        6   8360315503      3738918  dgemm
192       15   8360480896      3674493  dgemm
192        2   8360376019      3782328  dgemm
192        0   8360601094      3568137  dgemm
192        7   8360445022      3751089  dgemm
192       14   8361153048      3485814  dgemm
192        5   8360996266      3849477  dgemm
192        3   8361475504      3826500  dgemm
192        8   8361879716      3801669  dgemm
192       11   8362122546      3794712  dgemm
192       12   8363987068      2412771  dgemm
192       13   8363095214      3832590  dgemm
192        1   8363238196      3846069  dgemm
192        9   8363095204      4011348  dgemm
192        4   8363799709      3425643  dgemm
192       10   8363868174      3802164  dgemm
192        0   8364183346      3762345  dgemm
192        6   8364086401      3865314  dgemm
192        7   8364205771      3789414  dgemm
192       14   8364657783      3608445  dgemm
192       15   8364168031      4444416  dgemm
192        5   8364865231      3820506  dgemm
192        2   8364171376      4524132  dgemm
192        3   8365338055      3803898  dgemm
192        8   8365702721      3855471  dgemm
192       11   8365931088      3753468  dgemm
192        4   8367237208      3413556  dgemm
192       13   8366943131      3789171  dgemm
192       10   8367689163      3804513  dgemm
192        7   8368006105      3521589  dgemm
192        1   8367120577      4412238  dgemm
192        0   8367960583      3709563  dgemm
192        6   8367961420      3735144  dgemm
192       14   8368278687      3612927  dgemm
192        9   8367120727      4807140  dgemm
192       12   8369145955      2894772  dgemm
192       15   8368622719      3780576  dgemm
192        5   8368714390      3833250  dgemm
192        2   8368710307      3855885  dgemm
192        8   8369570603      3819090  dgemm
192        3   8369152369      4353228  dgemm
192       11   8369723130      3888192  dgemm
192       12   8372065444      1925844  dgemm
192        4   8370667828      3787209  dgemm
192       13   8370748439      3753738  dgemm
192       10   8371506018      3739794  dgemm
192        1   8371544152      3784518  dgemm
192        7   8371541824      3822696  dgemm
192        6   8371708270      3791298  dgemm
192        0   8371684843      3839172  dgemm
192       14   8371904817      3756915  dgemm
192        9   8371939885      3887523  dgemm
192       15   8372415262      3770442  dgemm
192        5   8372563879      3743601  dgemm
192       12   8374002604      2324913  dgemm
192        2   8372579008      3825288  dgemm
192        8   8373404132      3810723  dgemm
192        3   8373527194      3805728  dgemm
192       11   8373623235      3871587  dgemm
192        4   8374471957      3616176  dgemm
192       13   8374512419      3820857  dgemm
192       12   8376337282      2279565  dgemm
192       10   8375257854      3785856  dgemm
192        1   8375340787      3742878  dgemm
192        7   8375378377      3835410  dgemm
192        0   8375544004      3816468  dgemm
192        6   8375533555      3843900  dgemm
192       14   8375699355      3834288  dgemm
192        3   8377346134      2423889  dgemm
192       15   8376216463      3873216  dgemm
192        5   8376341158      3802878  dgemm
192        2   8376415882      3849177  dgemm
192       12   8378632213      2334777  dgemm
192        8   8377241630      3842946  dgemm
192       11   8377516899      3858711  dgemm
192        4   8378101666      3604614  dgemm
192        3   8379781993      2371704  dgemm
192       13   8378353538      3802458  dgemm
192        1   8379096247      3714717  dgemm
192       10   8379057132      3782067  dgemm
192        7   8379228643      3746421  dgemm
192        0   8379376354      3755580  dgemm
192        6   8379388798      3751563  dgemm
192       12   8380975921      2244192  dgemm
192       14   8379566670      3836073  dgemm
192       15   8380107460      3726981  dgemm
192        5   8380161646      3772008  dgemm
192        2   8380295059      3861222  dgemm
192        8   8381097992      3797586  dgemm
192       11   8381386476      3884439  dgemm
192        3   8382170683      3153861  dgemm
192       12   8383226140      2406144  dgemm
192        9   8381794855      4094502  dgemm
192        4   8381725084      4196322  dgemm
192        1   8382828589      3722310  dgemm
192       10   8382867774      3729513  dgemm
192       13   8382170069      4595949  dgemm
192        7   8383004824      3776997  dgemm
192        0   8383144597      3788919  dgemm
192        6   8383148443      3805338  dgemm
192       14   8383413825      3730722  dgemm
192       12   8385647497      1963107  dgemm
192        2   8384167774      3478632  dgemm
192       15   8383861189      3799530  dgemm
192        5   8383947019      3799245  dgemm
192        8   8384911889      3841386  dgemm
192        3   8385342880      3555009  dgemm
192       11   8385285399      3840603  dgemm
192        0   8386972216      2453418  dgemm
192        9   8385907900      3531687  dgemm
192        4   8385941074      3529032  dgemm
192       12   8387626207      2004165  dgemm
192        1   8386566898      3501246  dgemm
192        6   8386962934      3465453  dgemm
192       10   8386616238      3836229  dgemm
192       14   8387162556      3785505  dgemm
192        7   8386794211      4261833  dgemm
192       13   8386779980      4355130  dgemm
192        5   8387763475      3732243  dgemm
192        2   8387666152      4058190  dgemm
192       12   8389639909      2268624  dgemm
192       15   8387678872      4358274  dgemm
192        0   8389445569      2965869  dgemm
192        3   8388921778      3503409  dgemm
192        8   8388774653      3829584  dgemm
192        4   8389492675      3491790  dgemm
192       11   8389145652      3873138  dgemm
192        1   8390080867      3426675  dgemm
192        9   8389460146      4114887  dgemm
192        5   8391506809      2291664  dgemm
192        6   8390443294      3461250  dgemm
192       12   8391921253      2264961  dgemm
192       10   8390469669      3740166  dgemm
192       14   8390964384      3783936  dgemm
192        7   8391070393      3694980  dgemm
192        0   8392429438      2452800  dgemm
192       13   8391151301      3855402  dgemm
192        2   8391734788      3490560  dgemm
192        5   8393810917      2170275  dgemm
192       15   8392046866      4057122  dgemm
192       12   8394197122      2196579  dgemm
192        8   8392617674      3801096  dgemm
192       11   8393034450      3820581  dgemm
192        1   8393517307      3483561  dgemm
192       10   8394222369      3729405  dgemm
192        5   8395991158      2326080  dgemm
192       12   8396401438      1953378  dgemm
192       14   8394762414      3759636  dgemm
192        0   8394898576      3684606  dgemm
192        7   8394776332      3813894  dgemm
192       13   8395021055      3723942  dgemm
192        2   8395236328      3805371  dgemm
192       15   8396116267      3802902  dgemm
192        8   8396433533      3808362  dgemm
192        1   8397008755      3636798  dgemm
192       12   8398361827      2354790  dgemm
192       11   8396866269      3887727  dgemm
192        3   8397271852      3620709  dgemm
192        4   8397815413      3275613  dgemm
192        6   8398489834      3213072  dgemm
192        9   8398234456      3553158  dgemm
192       10   8397963402      3830985  dgemm
192        5   8398332502      3815013  dgemm
192       14   8398533000      3863832  dgemm
192        0   8398599265      3829182  dgemm
192        7   8398604626      3834519  dgemm
192       13   8398760276      3878733  dgemm
192        2   8399057590      3771843  dgemm
192       15   8399938453      3855087  dgemm
192        8   8400257507      3807258  dgemm
192        1   8400674323      3481773  dgemm
192        3   8400910948      3495834  dgemm
192       12   8400734068      3851184  dgemm
192       11   8400767028      3831498  dgemm
192        4   8401105336      3567048  dgemm
192        6   8401715722      3206466  dgemm
192       10   8401804689      3726489  dgemm
192        5   8402161471      3779676  dgemm
192        0   8402440360      3501477  dgemm
192        7   8402450830      3749076  dgemm
192       14   8402412606      3830910  dgemm
192       13   8402653268      3819165  dgemm
192        2   8402843149      3666477  dgemm
192       15   8403806395      3760137  dgemm
192        1   8404172830      3615564  dgemm
192        8   8404077158      3789639  dgemm
192        3   8404426225      3518271  dgemm
192        6   8404941205      3209097  dgemm
192        4   8404707769      3597657  dgemm
192       12   8404601812      3796224  dgemm
192       11   8404612359      3876927  dgemm
192       10   8405560434      3747651  dgemm
192        0   8405964217      3810123  dgemm
192       14   8406257469      3762840  dgemm
192        7   8406211174      3829242  dgemm
192        2   8406529126      3631776  dgemm
192       13   8406491300      3757005  dgemm
192        9   8407567303      3509958  dgemm
192       15   8407581841      3771405  dgemm
192        6   8408167789      3349542  dgemm
192        3   8407960501      3557850  dgemm
192        1   8407799119      3857190  dgemm
192        8   8407885112      3800130  dgemm
192        4   8408320105      3539733  dgemm
192       11   8408526732      3890976  dgemm
192       10   8409324531      3822816  dgemm
192        0   8409795091      3917547  dgemm
192        7   8410057279      3807552  dgemm
192       14   8410034958      3868839  dgemm
192        2   8410174039      3741759  dgemm
192       13   8410262798      3864972  dgemm
192        5   8410723186      3589287  dgemm
192        9   8411101213      3470268  dgemm
192        6   8411530456      3525657  dgemm
192        3   8411529025      3551280  dgemm
192       15   8411368021      3888177  dgemm
192        1   8411664403      3744123  dgemm
192        4   8411873935      3563085  dgemm
192        8   8411697182      3840936  dgemm
192       11   8412432534      4003347  dgemm
192       12   8413217245      3592203  dgemm
192       10   8413161633      3791820  dgemm
192        0   8413731556      3878190  dgemm
192        7   8413894615      3814353  dgemm
192        5   8414325487      3511317  dgemm
192       13   8414169221      3843939  dgemm
192        9   8414582782      3476754  dgemm
192       14   8413919256      4417218  dgemm
192        2   8413939330      4421661  dgemm
192        6   8415072385      3464994  dgemm
192        3   8415092905      3493869  dgemm
192        1   8415419965      3514617  dgemm
192        4   8415446173      3515739  dgemm
192       15   8415271177      3763563  dgemm
192        8   8415550235      3935586  dgemm
192       11   8416446900      3895497  dgemm
192       12   8416822252      3625218  dgemm
192       10   8416971789      3751032  dgemm
192        5   8417846020      3528498  dgemm
192        0   8417637226      3765714  dgemm
192        7   8417719225      3837177  dgemm
192        2   8418372124      3452481  dgemm
192       13   8418033068      3839154  dgemm
192        3   8418613351      3486537  dgemm
192        6   8418560593      3541461  dgemm
192       14   8418349170      3787659  dgemm
192        4   8418970534      3675054  dgemm
192        1   8418945481      3855084  dgemm
192       15   8419047316      3790446  dgemm
192        8   8419523582      3823434  dgemm
192       12   8420459935      3560082  dgemm
192       11   8420359977      3879642  dgemm
192       10   8420731545      3798489  dgemm
192        5   8421405349      3607950  dgemm
192        0   8421415987      3846708  dgemm
192        7   8421568192      3841227  dgemm
192        2   8421837448      3811356  dgemm
192        3   8422113853      3547482  dgemm
192        6   8422114339      3596301  dgemm
192       13   8421885308      3837714  dgemm
192       14   8422152840      3811773  dgemm
192        4   8422657102      3517824  dgemm
192        1   8422813684      3785979  dgemm
192       15   8422852876      3846042  dgemm
192        9   8423209750      3552102  dgemm
192        8   8423363648      3844542  dgemm
192       12   8424034507      3627729  dgemm
192       11   8424255201      3859773  dgemm
192       10   8424551499      3753933  dgemm
192        5   8425040467      3542511  dgemm
192        0   8425283146      3498300  dgemm
192        6   8425728241      3489813  dgemm
192        7   8425421155      3808797  dgemm
192        3   8425670986      3785832  dgemm
192        2   8425669870      3803958  dgemm
192       13   8425750664      3797229  dgemm
192        4   8426194591      3547119  dgemm
192       14   8425985400      3811251  dgemm
192        1   8426631070      3762255  dgemm
192       15   8426718517      3763827  dgemm
192       11   8428125468      2436522  dgemm
192        0   8428814635      2110629  dgemm
192        8   8427224873      3795975  dgemm
192       12   8427723505      3640686  dgemm
192       10   8428318530      3721692  dgemm
192        5   8428618870      3474261  dgemm
192        6   8429245594      3507489  dgemm
192        3   8429472787      3334746  dgemm
192        2   8429487958      3440058  dgemm
192       11   8430591450      2426631  dgemm
192        7   8429243668      3831186  dgemm
192        4   8429754868      3544230  dgemm
192       13   8429563133      3795828  dgemm
192       14   8429811744      4033458  dgemm
192        0   8430938389      3228411  dgemm
192        1   8430404305      3844848  dgemm
192       15   8430491299      3798312  dgemm
192        8   8431039727      3847026  dgemm
192       12   8431376533      3658221  dgemm
192        9   8431633255      3776208  dgemm
192       11   8433032643      2404332  dgemm
192        5   8432107681      3467220  dgemm
192       10   8432051451      3801936  dgemm
192        3   8432816173      3496611  dgemm
192        6   8432765146      3584055  dgemm
192        4   8433313900      3369786  dgemm
192        2   8432938084      3839487  dgemm
192        7   8433087796      3818790  dgemm
192       13   8433377240      3831156  dgemm
192        0   8434191577      3192105  dgemm
192       14   8433867627      3840861  dgemm
192        1   8434265002      3807531  dgemm
192       15   8434304305      3847242  dgemm
192        8   8434898819      3563823  dgemm
192       12   8435051314      3459705  dgemm
192        5   8435589136      3491739  dgemm
192        9   8435421094      3735312  dgemm
192       11   8435457261      3863424  dgemm
192       10   8435874585      3776532  dgemm
192        6   8436359710      3476112  dgemm
192        3   8436324442      3535392  dgemm
192        4   8436695557      3484311  dgemm
192        7   8436918118      3437856  dgemm
192        2   8436790795      3799263  dgemm
192        0   8437401598      3460461  dgemm
192        8   8438490542      2390403  dgemm
192       13   8437224611      3826944  dgemm
192       14   8437737126      3816303  dgemm
192        1   8438084065      3824592  dgemm
192       15   8438182435      3772905  dgemm
192       12   8438521696      3578676  dgemm
192        5   8439093292      3503835  dgemm
192       11   8439335943      3836436  dgemm
192        6   8439852448      3512883  dgemm
192        3   8439873895      3552342  dgemm
192       10   8439662478      3788037  dgemm
192        4   8440194883      3448089  dgemm
192        2   8440625227      3412686  dgemm
192        7   8440369411      3821619  dgemm
192        8   8440902548      3502941  dgemm
192        0   8440885858      3546399  dgemm
192       13   8441067851      3743244  dgemm
192       14   8441578875      3788298  dgemm
192       12   8442111907      3288792  dgemm
192        1   8441917120      3854055  dgemm
192       15   8441970889      3803301  dgemm
192        5   8442616399      3477534  dgemm
192        2   8444055394      2454345  dgemm
192        0   8444484043      2349987  dgemm
192        6   8443382557      3528630  dgemm
192        3   8443442854      3468795  dgemm
192        4   8443667374      3459570  dgemm
192       10   8443487460      3834153  dgemm
192        8   8444424338      3429495  dgemm
192        7   8444222302      3801396  dgemm
192       13   8444825711      3823986  dgemm
192        2   8446529599      2377956  dgemm
192       12   8445415675      3641709  dgemm
192        0   8446851880      2339910  dgemm
192       14   8445388404      3883104  dgemm
192        9   8445248545      4042443  dgemm
192        5   8446110949      3555447  dgemm
192       15   8445811423      4380042  dgemm
192        1   8445787120      4449588  dgemm
192        6   8446930732      3415467  dgemm
192        3   8446928440      3423177  dgemm
192        4   8447163253      3421794  dgemm
192       10   8447337615      3831669  dgemm
192        2   8448921064      2343858  dgemm
192        8   8447874764      3629076  dgemm
192        0   8449202047      2351175  dgemm
192        7   8448041515      3933885  dgemm
192       11   8448416067      3987318  dgemm
192       13   8448664952      3805977  dgemm
192       12   8449071997      3586356  dgemm
192        6   8450382430      2443587  dgemm
192       14   8449284480      3763563  dgemm
192        5   8449685320      3469479  dgemm
192        2   8451282850      1876998  dgemm
192        9   8449302244      3967488  dgemm
192        8   8451547274      2390553  dgemm
192        3   8450363110      3595848  dgemm
192       15   8450207494      3829638  dgemm
192        1   8450250220      3812583  dgemm
192        4   8450605285      3744471  dgemm
192       10   8451181137      3746244  dgemm
192        6   8452839088      2455347  dgemm
192        7   8451988456      3841845  dgemm
192       11   8452415034      3609081  dgemm
192        3   8453987107      2079102  dgemm
192       13   8452481528      3700503  dgemm
192       12   8452669303      3580050  dgemm
192        2   8453170312      3192279  dgemm
192        8   8453959124      2411562  dgemm
192        5   8453167180      3477117  dgemm
192       14   8453061420      3910101  dgemm
192        9   8453308675      3953895  dgemm
192        6   8455307149      2303553  dgemm
192        4   8454367651      3761394  dgemm
192        0   8454453190      3717984  dgemm
192       15   8454047965      4327485  dgemm
192        1   8454073408      4638915  dgemm
192       10   8454940098      3783642  dgemm
192        8   8456381801      2946885  dgemm
192        3   8456097124      3298542  dgemm
192        7   8455839826      3810585  dgemm
192       12   8456261164      3438993  dgemm
192       11   8456040615      3660747  dgemm
192        6   8457625036      2349516  dgemm
192       13   8456195000      3828714  dgemm
192        5   8456655778      3475815  dgemm
192        2   8456374891      4037262  dgemm
192       14   8456991822      3889941  dgemm
192        8   8459337857      2297565  dgemm
192        4   8458143805      3629475  dgemm
192        0   8458185697      3745800  dgemm
192       15   8458392289      3857340  dgemm
192       10   8458738605      3721344  dgemm
192        1   8458728064      3775968  dgemm
192        3   8459408062      3321180  dgemm
192       11   8459714922      3630918  dgemm
192       12   8459710273      3674541  dgemm
192        7   8459660008      3944286  dgemm
192       13   8460034529      3596733  dgemm
192        6   8459988022      3716865  dgemm
192        5   8460142261      3601236  dgemm
192        2   8460425809      3469320  dgemm
192       14   8460897909      3850125  dgemm
192        0   8461948426      3361596  dgemm
192        8   8461647041      3814545  dgemm
192        9   8462332525      3531726  dgemm
192       15   8462271334      3650466  dgemm
