Progname Runtime Size Blocksize Iterations Threads Gflops startTime endTime Stddev
dpotrf_taskdep gcc 16384 144 10 64 87.728009 1513950088275175270 1513950104950865284 0.682415
dpotrf_taskdep gcc 16384 160 10 64 421.429700 1513950198421440499 1513950201914609904 5.175656
dpotrf_taskdep gcc 16384 176 10 64 463.495232 1513950291997459253 1513950295137401531 3.536307
dpotrf_taskdep gcc 16384 192 10 64 519.112465 1513950381997595308 1513950384766669549 5.716087
dpotrf_taskdep gcc 16384 200 10 64 562.832397 1513950469419397892 1513950472017075050 8.509282
dpotrf_taskdep gcc 16384 208 10 64 585.169328 1513950555619753015 1513950558108659414 8.371870
dpotrf_taskdep gcc 16384 224 10 64 613.929489 1513950640715954052 1513950643088217222 8.788218
dpotrf_taskdep gcc 16384 248 10 64 690.240328 1513950722715442428 1513950724824743940 5.274192
dpotrf_taskdep gcc 16384 256 10 64 697.993556 1513950804313398335 1513950806436510022 5.167255
dpotrf_taskdep gcc 16384 264 10 64 711.640919 1513950885560525094 1513950887607003853 7.340173
dpotrf_taskdep gcc 16384 288 10 64 726.367101 1513950966219346310 1513950968222575482 5.655923
dpotrf_taskdep gcc 16384 304 10 64 733.638384 1513951046732913934 1513951048737324543 3.346201
dpotrf_taskdep gcc 16384 320 10 64 727.485966 1513951127422948717 1513951129397136728 11.059019
dpotrf_taskdep gcc 16384 352 10 64 697.033381 1513951208757619460 1513951210913611133 8.618869
dpotrf_taskdep gcc 16384 400 10 64 637.445432 1513951292228656558 1513951294525857674 7.431298
dpotrf_taskdep gcc 16384 448 10 64 639.369839 1513951375834852860 1513951378146490716 5.147616
dpotrf_taskdep gcc 16384 512 10 64 636.900448 1513951459288359273 1513951461609499953 14.433830
dpotrf_taskdep gcc 8192 64 10 128 2.424836 1513964241176122922 1513964316771153523 0.002877
dpotrf_taskdep gcc 8192 72 10 128 3.158813 1513964979874525670 1513965038014448678 0.003312
dpotrf_taskdep gcc 8192 88 10 128 6.072414 1513965410600337093 1513965440855175402 0.008272
dpotrf_taskdep gcc 8192 104 10 128 9.494688 1513965699732870079 1513965719035193857 0.018556
dpotrf_taskdep gcc 8192 112 10 128 12.415203 1513965929523751804 1513965944246045811 0.033300
dpotrf_taskdep gcc 8192 120 10 128 15.891128 1513966120306805215 1513966131887759513 0.042106
dpotrf_taskdep gcc 8192 136 10 128 21.561728 1513966276472051969 1513966284917741965 0.111429
dpotrf_taskdep gcc 8192 200 10 128 209.435980 1513966348530562542 1513966349321328897 21.094998
dpotrf_taskdep gcc 8192 208 10 128 277.725655 1513966410865393141 1513966411476868632 23.816866
dpotrf_taskdep gcc 8192 216 10 128 313.951319 1513966471927039938 1513966472471087196 34.369361
dpotrf_taskdep gcc 8192 232 10 128 377.636276 1513966531627303658 1513966532101651312 9.311095
dpotrf_taskdep gcc 8192 248 10 128 399.710171 1513966590575735989 1513966591053573654 7.884675
dpotrf_taskdep gcc 8192 264 10 128 546.555520 1513966647304360504 1513966647639200046 21.165695
dpotrf_taskdep gcc 8192 272 10 128 551.402851 1513966703932021783 1513966704282538401 23.071728
dpotrf_taskdep gcc 8192 288 10 128 535.568309 1513966760647552723 1513966760974528987 31.589427
dpotrf_taskdep gcc 8192 304 10 128 547.124588 1513966817164533544 1513966817507443586 20.886800
dpotrf_taskdep gcc 8192 320 10 128 541.750011 1513966873763463020 1513966874110812024 17.833804
dpotrf_taskdep gcc 8192 336 10 128 544.168085 1513966930247637161 1513966930584923825 11.717266
dpotrf_taskdep gcc 8192 352 10 128 534.340086 1513966986819405906 1513966987148428370 22.335835
dpotrf_taskdep gcc 8192 400 10 128 486.599504 1513967043611982078 1513967044019093495 23.089053
dpotrf_taskdep gcc 8192 448 10 128 449.021492 1513967100767853236 1513967101180527507 11.218785
dpotrf_taskdep gcc 16384 576 10 64 449.782264 1514635084248905682 1514635087587947225 28.376650
dpotrf_taskdep gcc 16384 640 10 64 448.811255 1514635178567724321 1514635181957574828 17.355285
dpotrf_taskdep gcc 16384 704 10 64 460.281434 1514635271587910416 1514635275040455397 21.532706
dpotrf_taskdep libkomp 8192 200 10 64 583.000865 1514559502805467219 1514559503118106879 5.578205
dpotrf_taskdep libkomp 8192 200 10 64 603.002755 1514559577191332758 1514559577496234138 7.111503
dpotrf_taskdep libkomp 8192 208 10 64 637.967277 1514559633398895764 1514559633682549450 6.357190
dpotrf_taskdep libkomp 8192 216 10 64 600.022177 1514559689728692341 1514559690026157484 12.292336
dpotrf_taskdep libkomp 8192 232 10 64 597.305148 1514559746120405441 1514559746427618503 5.522385
dpotrf_taskdep libkomp 8192 248 10 64 594.460733 1514559802562247859 1514559802855248866 14.311694
dpotrf_taskdep libkomp 8192 264 10 64 626.470812 1514559858779830827 1514559859068869284 4.342764
