"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"1987" "dsyrk" 64 "local" 63 "dsyrk" 44 8.063323468 68736.1 3126.1 1.18418757030093 50
"1988" "dsyrk" 64 "local" 63 "dsyrk" 45 4.2781437974 127272.94 5803.48 1.1244925046991 50
"1989" "dsyrk" 64 "local" 63 "dsyrk" 46 5.09964222 109359.5 4970.32 1.26791805184088 50
"1990" "dsyrk" 64 "local" 63 "dsyrk" 48 4.5194317082 121020.36 5514.36 1.24548511839 50
"1991" "dsyrk" 64 "local" 63 "dsyrk" 49 4.3307208228 127415.58 5807.98 1.33660414495994 50
"1992" "dsyrk" 64 "local" 63 "dsyrk" 50 5.562415762 100033.84 4546.08 1.28781938558264 50
"1993" "dsyrk" 64 "local" 63 "dsyrk" 52 4.3827092292 118294.12 5599.12 1.07499031763282 50
"1994" "dsyrk" 64 "local" 63 "dsyrk" 53 4.3260155984 129983.32 5925.66 1.46984922196808 50
"1995" "dsyrk" 64 "local" 63 "dsyrk" 54 5.64966408163265 100666.673469388 4574.30612244898 1.23835190368408 49
"1996" "dsyrk" 64 "local" 63 "dsyrk" 56 4.6336212244898 118783.632653061 5395.20408163265 1.08654329319834 49
"1997" "dsyrk" 64 "local" 63 "dsyrk" 57 4.55815448979592 125346.510204082 5693.14285714286 1.32038251662959 49
"1998" "dsyrk" 64 "local" 63 "dsyrk" 58 5.59384734693878 99588.8979591837 4524.89795918367 1.01114286221041 49
"1999" "dsyrk" 64 "local" 63 "dsyrk" 60 4.65278183673469 120020.673469388 5452.20408163265 1.1622278022593 49
"2000" "dsyrk" 64 "local" 63 "dsyrk" 61 4.35568 128257.93877551 5888.5306122449 1.28855077746119 49
"2001" "dsyrk" 64 "local" 63 "dsyrk" 64 4.2525203408 127179.08 5824.02 0.982851058687096 50
"2002" "dsyrk" 64 "local" 63 "dsyrk" 65 4.4591655476 124821.52 5694.14 1.34827745567399 50
"2003" "dsyrk" 64 "local" 63 "dsyrk" 68 3.9712897212 134807.92 6176.44 0.951064046210791 50
"2004" "dsyrk" 64 "local" 63 "dsyrk" 69 5.191367904 107491.26 4895.12 1.31170424275176 50
"2005" "dsyrk" 64 "local" 63 "dsyrk" 72 5.333385712 105826.4 4809.64 1.34239519819968 50
"2006" "dsyrk" 64 "local" 63 "dsyrk" 73 4.2369484058 131765.06 6043.2 1.3727522113612 50
"2007" "dsyrk" 64 "local" 63 "dsyrk" 76 5.28976122 106196.48 4826.26 1.23785899873199 50
"2008" "dsyrk" 64 "local" 63 "dsyrk" 77 4.4339371358 127928.26 5851.3 1.42756355811377 50
"2009" "dsyrk" 64 "local" 63 "dsyrk" 80 8.006952934 69584.2 3215 1.23090139042307 50
"2010" "dsyrk" 64 "local" 63 "dsyrk" 81 4.3790178 123650.8 5667.96 1.35208137571685 50
"2011" "dsyrk" 64 "local" 63 "dsyrk" 84 4.1659290768 124852.2 5898.12 1.08526814968636 50
"2012" "dsyrk" 64 "local" 63 "dsyrk" 85 4.2587084866 128922.92 5965.16 1.37385212211749 50
"2013" "dsyrk" 64 "local" 63 "dsyrk" 88 5.078766348 111006.54 5045.04 1.29846355505546 50
"2014" "dsyrk" 64 "local" 63 "dsyrk" 89 4.77797578 117629.22 5346.88 1.19385867586946 50
"2015" "dsyrk" 64 "local" 63 "dsyrk" 92 8.061274362 68914.02 3158.72 1.16861170569153 50
"2016" "dsyrk" 64 "local" 63 "dsyrk" 93 4.1200412536 129423.78 6122.06 1.30650511044927 50
"2017" "dsyrk" 64 "local" 64 "dsyrk" 0 4.2444508406 129784.18 5936.18 1.23715822380962 50
"2018" "dsyrk" 64 "local" 64 "dsyrk" 1 4.173261621 130941.84 5949.1 1.19692531878088 50
"2019" "dsyrk" 64 "local" 64 "dsyrk" 2 5.122704424 112235.06 5101.96 1.53499575859351 50
"2020" "dsyrk" 64 "local" 64 "dsyrk" 4 4.1087099744 133659.46 6198.22 1.12309719313689 50
"2021" "dsyrk" 64 "local" 64 "dsyrk" 5 7.856280246 71440.8 3248.54 1.18266674080868 50
"2022" "dsyrk" 64 "local" 64 "dsyrk" 6 4.662675502 120996.78 5497.86 1.35919138375304 50
"2023" "dsyrk" 64 "local" 64 "dsyrk" 8 4.3058390036 125619.7 5826.78 1.11256655914257 50
"2024" "dsyrk" 64 "local" 64 "dsyrk" 9 7.792383544 72028.1 3274.3 1.28775899656713 50
"2025" "dsyrk" 64 "local" 64 "dsyrk" 10 5.019688808 115341.92 5246.82 1.64474257158921 50
"2026" "dsyrk" 64 "local" 64 "dsyrk" 12 4.0478798152 133059.92 6164.24 1.13057607948535 50
"2027" "dsyrk" 64 "local" 64 "dsyrk" 13 4.785665922 116164.64 5279.4 1.29092505629441 50
"2028" "dsyrk" 64 "local" 64 "dsyrk" 14 5.288212804 109256.58 4965.02 1.70478659955537 50
"2029" "dsyrk" 64 "local" 64 "dsyrk" 16 4.75676603 116685.6 5302.88 1.22914265317504 50
"2030" "dsyrk" 64 "local" 64 "dsyrk" 17 5.040950106 111144.94 5051.26 1.4226415439061 50
"2031" "dsyrk" 64 "local" 64 "dsyrk" 18 4.704307696 115724.88 5257.86 1.38838678714116 50
"2032" "dsyrk" 64 "local" 64 "dsyrk" 20 4.1748387562 133936.02 6106.8 1.30534420060455 50
"2033" "dsyrk" 64 "local" 64 "dsyrk" 21 4.456935036 126766.26 5761.4 1.29008920332813 50
"2034" "dsyrk" 64 "local" 64 "dsyrk" 22 4.727448518 117443.92 5337.96 1.29706869666606 50
"2035" "dsyrk" 64 "local" 64 "dsyrk" 24 4.059355625 133743.36 6129.42 1.127924055122 50
"2036" "dsyrk" 64 "local" 64 "dsyrk" 25 4.1720263208 130818 5941.76 1.14911324684685 50
"2037" "dsyrk" 64 "local" 64 "dsyrk" 26 4.935613742 115418.84 5245.3 1.47570291924728 50
"2038" "dsyrk" 64 "local" 64 "dsyrk" 28 4.2214998522 130264.5 5955 1.10741503786465 50
"2039" "dsyrk" 64 "local" 64 "dsyrk" 29 4.3022168932 126169.32 5731.62 1.01777984031945 50
"2040" "dsyrk" 64 "local" 64 "dsyrk" 30 4.740825898 117977.96 5361.6 1.31271892720266 50
"2041" "dsyrk" 64 "local" 64 "dsyrk" 32 4.3152249914 128764.84 5974.76 1.33426248714206 50
"2042" "dsyrk" 64 "local" 64 "dsyrk" 33 4.3226533246 127130.98 5774.88 1.18897452867396 50
"2043" "dsyrk" 64 "local" 64 "dsyrk" 34 4.691090132 124732.56 5668.16 1.60313021943843 50
"2044" "dsyrk" 64 "local" 64 "dsyrk" 36 4.2077886898 128097.08 5851.38 1.04825069884447 50
"2045" "dsyrk" 64 "local" 64 "dsyrk" 37 4.243592997 132606.26 6024.04 1.3087436175997 50
"2046" "dsyrk" 64 "local" 64 "dsyrk" 38 4.737919902 118556.76 5388.28 1.36116660860863 50
"2047" "dsyrk" 64 "local" 64 "dsyrk" 40 4.3137246842 125277.34 5728.86 1.04049123416096 50
"2048" "dsyrk" 64 "local" 64 "dsyrk" 41 4.2437368412 127568.64 5794.88 1.02494449928535 50
"2049" "dsyrk" 64 "local" 64 "dsyrk" 42 5.396596676 104006 4728.16 1.53141762886676 50
"2050" "dsyrk" 64 "local" 64 "dsyrk" 44 4.2431820752 127682.06 5834.46 1.08487921328346 50
"2051" "dsyrk" 64 "local" 64 "dsyrk" 45 4.1158037878 131663.78 5980.48 1.08432752866861 50
"2052" "dsyrk" 64 "local" 64 "dsyrk" 46 5.072087498 113162.7 5142.4 1.56225513194967 50
"2053" "dsyrk" 64 "local" 64 "dsyrk" 48 4.0351456626 135061.46 6171.1 1.08107646335718 50
"2054" "dsyrk" 64 "local" 64 "dsyrk" 49 4.0624634784 127219.72 5781.26 1.11671249882935 50
"2055" "dsyrk" 64 "local" 64 "dsyrk" 50 4.3852506804 122790.66 5613.68 0.972522691585299 50
"2056" "dsyrk" 64 "local" 64 "dsyrk" 52 4.1201136336 131928.96 6032.92 1.2368497449647 50
"2057" "dsyrk" 64 "local" 64 "dsyrk" 53 4.3081856514 128048.48 5817.18 1.2324635376817 50
"2058" "dsyrk" 64 "local" 64 "dsyrk" 54 5.1135512244898 114381.163265306 5197.65306122449 1.41276801668544 49
"2059" "dsyrk" 64 "local" 64 "dsyrk" 56 8.06115897959184 69509.4285714286 3160.18367346939 0.334649115481704 49
"2060" "dsyrk" 64 "local" 64 "dsyrk" 57 4.24108265306122 131022.285714286 5951.4693877551 1.28884167335405 49
"2061" "dsyrk" 64 "local" 64 "dsyrk" 58 4.74223040816327 121124.653061224 5504.48979591837 1.2409559362157 49
"2062" "dsyrk" 64 "local" 64 "dsyrk" 60 4.32078183673469 132798.163265306 6031.83673469388 1.2659010476035 49
"2063" "dsyrk" 64 "local" 64 "dsyrk" 61 4.64853530612245 127717.591836735 5803.95918367347 1.41110482715097 49
"2064" "dsyrk" 64 "local" 64 "dsyrk" 62 4.868304592 118076.72 5365.5 1.44269303919487 50
"2065" "dsyrk" 64 "local" 64 "dsyrk" 64 4.67606996 119055.66 5410.52 1.25212327685908 50
"2066" "dsyrk" 64 "local" 64 "dsyrk" 65 4.2132046212 129671.62 5890.1 1.13545662590193 50
"2067" "dsyrk" 64 "local" 64 "dsyrk" 68 4.508338828 124330.64 5650.12 1.40203785557648 50
"2068" "dsyrk" 64 "local" 64 "dsyrk" 69 4.3964986048 127698.02 5800.96 1.42407974541345 50
"2069" "dsyrk" 64 "local" 64 "dsyrk" 72 4.742850258 119447.6 5428.78 1.37931137913803 50
"2070" "dsyrk" 64 "local" 64 "dsyrk" 73 4.732768186 120122.84 5459.26 1.40493667035065 50
"2071" "dsyrk" 64 "local" 64 "dsyrk" 76 4.0552683652 131133.04 6037.7 1.19710865493553 50
"2072" "dsyrk" 64 "local" 64 "dsyrk" 77 4.962697366 113399.54 5153.4 1.36857332065188 50
"2073" "dsyrk" 64 "local" 64 "dsyrk" 80 7.74744254 72646.24 3302.54 1.26531749462279 50
"2074" "dsyrk" 64 "local" 64 "dsyrk" 81 4.591888046 121199.44 5508.26 1.48500855545935 50
"2075" "dsyrk" 64 "local" 64 "dsyrk" 84 4.1516617544 133135.58 6077.7 1.34037565493496 50
"2076" "dsyrk" 64 "local" 64 "dsyrk" 85 4.2907671486 127934.2 5812.02 1.23721815914666 50
"2077" "dsyrk" 64 "local" 64 "dsyrk" 88 4.450983234 127343.62 5787.52 1.21944963223356 50
"2078" "dsyrk" 64 "local" 64 "dsyrk" 89 4.5133326 122862.62 5585.52 1.27429493833755 50
"2079" "dsyrk" 64 "local" 64 "dsyrk" 92 4.189524659 128941.26 5926 1.1590607232231 50
"2080" "dsyrk" 64 "local" 64 "dsyrk" 93 4.324140759 127008.74 5769.64 1.18280962554279 50
"2081" "dsyrk" 64 "local" 65 "dsyrk" 0 4.832030642 113999.9 5180.4 1.0820748651582 50
"2082" "dsyrk" 64 "local" 65 "dsyrk" 1 4.56847469387755 121633.897959184 5526.4693877551 0.996884220417342 49
"2083" "dsyrk" 64 "local" 65 "dsyrk" 2 4.54617384 121841.26 5536.56 1.03059271049322 50
"2084" "dsyrk" 64 "local" 65 "dsyrk" 4 4.525622138 120548.08 5596.76 1.21475918134892 50
"2085" "dsyrk" 64 "local" 65 "dsyrk" 5 4.64094020408163 117874.448979592 5355.36734693878 0.817503324553612 49
"2086" "dsyrk" 64 "local" 65 "dsyrk" 6 4.72989020408163 120263.081632653 5465.08163265306 1.08170101091886 49
"2087" "dsyrk" 64 "local" 65 "dsyrk" 8 4.23344612244898 134829 6124.59183673469 1.22439599424542 49
"2088" "dsyrk" 64 "local" 65 "dsyrk" 9 4.0197669936 132318 6101.9 0.896034359893134 50
"2089" "dsyrk" 64 "local" 65 "dsyrk" 10 7.719487328 73496.34 3340.22 1.35569498489428 50
"2090" "dsyrk" 64 "local" 65 "dsyrk" 12 4.53699346 121549.56 5524.54 0.988848072161007 50
"2091" "dsyrk" 64 "local" 65 "dsyrk" 13 4.6325082 120665.82 5483 1.21993146570247 50
"2092" "dsyrk" 64 "local" 65 "dsyrk" 14 4.2441428486 127919.78 5810.66 1.04554927473447 50
"2093" "dsyrk" 64 "local" 65 "dsyrk" 16 4.0788972356 136175.66 6186.44 1.20138591566275 50
"2094" "dsyrk" 64 "local" 65 "dsyrk" 17 7.812708644 72059.34 3275.8 1.22673877886574 50
"2095" "dsyrk" 64 "local" 65 "dsyrk" 18 4.7986669 116625.92 5298.5 1.14314116952641 50
"2096" "dsyrk" 64 "local" 65 "dsyrk" 20 4.2823506296 137095.32 6226.56 1.5407446168133 50
"2097" "dsyrk" 64 "local" 65 "dsyrk" 21 4.69536284 116070.5 5273.78 1.16030574948228 50
"2098" "dsyrk" 64 "local" 65 "dsyrk" 22 4.9095705 112121.24 5094.1 1.09868262873866 50
"2099" "dsyrk" 64 "local" 65 "dsyrk" 24 4.1154603898 138833.32 6305.08 1.41158616566926 50
"2100" "dsyrk" 64 "local" 65 "dsyrk" 25 4.75735508 115527.64 5248.42 1.21541042064714 50
"2101" "dsyrk" 64 "local" 65 "dsyrk" 26 4.5498972 120770.98 5487.56 1.04538953171365 50
"2102" "dsyrk" 64 "local" 65 "dsyrk" 28 4.51296154 123577.86 5615.94 1.14991358991235 50
"2103" "dsyrk" 64 "local" 65 "dsyrk" 29 4.2026680226 129386.28 5967.08 1.17532583916567 50
"2104" "dsyrk" 64 "local" 65 "dsyrk" 30 4.70597182 117023.88 5316.76 1.14549272939689 50
"2105" "dsyrk" 64 "local" 65 "dsyrk" 32 4.2038898114 133965.48 6085.4 1.39316049841816 50
"2106" "dsyrk" 64 "local" 65 "dsyrk" 33 4.0998475448 133069.22 6151.44 1.08100912575831 50
"2107" "dsyrk" 64 "local" 65 "dsyrk" 34 4.3446350706 125494.14 5701.78 1.00312394474994 50
"2108" "dsyrk" 64 "local" 65 "dsyrk" 36 4.0882648838 137072.84 6226.24 1.21656017757429 50
"2109" "dsyrk" 64 "local" 65 "dsyrk" 37 4.7423797 116763.58 5306.14 1.13457973709247 50
"2110" "dsyrk" 64 "local" 65 "dsyrk" 38 4.72255354 117909.74 5357 1.22111546038893 50
"2111" "dsyrk" 64 "local" 65 "dsyrk" 40 4.1888629836 137837.28 6259.8 1.49376199920596 50
"2112" "dsyrk" 64 "local" 65 "dsyrk" 41 4.2947525436 127386.44 5883.18 1.29780523538599 50
"2113" "dsyrk" 64 "local" 65 "dsyrk" 42 4.4070587968 125502.88 5702.76 1.13874382638361 50
"2114" "dsyrk" 64 "local" 65 "dsyrk" 44 4.1482100548 135341.02 6147.5 1.30087568914828 50
"2115" "dsyrk" 64 "local" 65 "dsyrk" 45 4.2129344504 130321.2 5960.8 1.17945981850605 50
"2116" "dsyrk" 64 "local" 65 "dsyrk" 46 4.91778224 113691.06 5165.6 1.2607124260575 50
"2117" "dsyrk" 64 "local" 65 "dsyrk" 48 4.83141132 114240.88 5191 1.06975415228624 50
"2118" "dsyrk" 64 "local" 65 "dsyrk" 49 4.62894466 117347.9 5331.9 1.02883116371635 50
"2119" "dsyrk" 64 "local" 65 "dsyrk" 50 4.6534348546 116678.68 5326.4 1.09203018851726 50
"2120" "dsyrk" 64 "local" 65 "dsyrk" 52 4.2322457182 133860.94 6080.06 1.27681866977391 50
"2121" "dsyrk" 64 "local" 65 "dsyrk" 53 7.905802988 71477.02 3249.36 1.25767450967341 50
"2122" "dsyrk" 64 "local" 65 "dsyrk" 54 4.57960142857143 119896 5447.65306122449 0.790772508942996 49
"2123" "dsyrk" 64 "local" 65 "dsyrk" 56 4.2410612244898 136247 6189.24489795918 1.2742050338473 49
"2124" "dsyrk" 64 "local" 65 "dsyrk" 57 4.68884367346939 119616.979591837 5435.67346938776 0.982567596743124 49
"2125" "dsyrk" 64 "local" 65 "dsyrk" 58 4.80012714285714 116992.632653061 5316.95918367347 0.806376106822472 49
"2126" "dsyrk" 64 "local" 65 "dsyrk" 60 4.32262346938776 135084.959183673 6135.65306122449 1.3444277918653 49
"2127" "dsyrk" 64 "local" 65 "dsyrk" 61 4.81224040816327 114437.673469388 5199.71428571429 0.878727473928823 49
"2128" "dsyrk" 64 "local" 65 "dsyrk" 62 4.69225138 118950.54 5404.44 1.33366153274471 50
"2129" "dsyrk" 64 "local" 65 "dsyrk" 64 4.0334092426 143358.04 6511.96 1.4773391241402 50
"2130" "dsyrk" 64 "local" 65 "dsyrk" 65 7.779308384 71788.72 3264.04 1.21832773186513 50
"2131" "dsyrk" 64 "local" 65 "dsyrk" 66 4.78119974 117819.06 5351.6 1.1994418734186 50
"2132" "dsyrk" 64 "local" 65 "dsyrk" 68 4.1964434654 134900.2 6126.74 1.31800780604541 50
"2133" "dsyrk" 64 "local" 65 "dsyrk" 69 4.68805954 118736.72 5394.42 1.13347720758157 50
"2134" "dsyrk" 64 "local" 65 "dsyrk" 72 4.3813572636 127432.22 5787.38 1.35311642330706 50
"2135" "dsyrk" 64 "local" 65 "dsyrk" 73 4.1213530408 131301.04 6066.32 1.06746753422933 50
"2136" "dsyrk" 64 "local" 65 "dsyrk" 76 4.2120764584 140024.36 6360.5 1.50184979886348 50
"2137" "dsyrk" 64 "local" 65 "dsyrk" 77 4.86864168 113872.12 5174.02 1.20957021061872 50
"2138" "dsyrk" 64 "local" 65 "dsyrk" 80 4.2042472136 134609.9 6113.84 1.43861604820955 50
"2139" "dsyrk" 64 "local" 65 "dsyrk" 81 4.3317363924 126200.2 5822.78 1.23712958431782 50
"2140" "dsyrk" 64 "local" 65 "dsyrk" 84 4.127579003 134905.86 6127.34 1.27026834425863 50
"2141" "dsyrk" 64 "local" 65 "dsyrk" 85 4.3429360104 124518.16 5752.88 1.09699494806637 50
"2142" "dsyrk" 64 "local" 65 "dsyrk" 88 4.118050189 139654.94 6342.94 1.36409246668403 50
"2143" "dsyrk" 64 "local" 65 "dsyrk" 89 4.0091351632 136959.06 6320.66 1.14681021892693 50
"2144" "dsyrk" 64 "local" 65 "dsyrk" 92 4.61877384 120620.38 5481.48 1.10379203334581 50
"2145" "dsyrk" 64 "local" 65 "dsyrk" 93 4.7481138 117331.28 5331.54 1.26428892881575 50
"2146" "dsyrk" 64 "local" 66 "dsyrk" 0 4.2593898202 129857.38 5924.54 1.36394783183824 50
"2147" "dsyrk" 64 "local" 66 "dsyrk" 1 6.345094496 89243.32 4056.4 1.42401943759782 50
"2148" "dsyrk" 64 "local" 66 "dsyrk" 2 5.5192606122449 105426.653061224 4793.32653061224 1.34629105997181 49
"2149" "dsyrk" 64 "local" 66 "dsyrk" 4 4.0289082196 136171.22 6212.2 1.26149740401369 50
"2150" "dsyrk" 64 "local" 66 "dsyrk" 5 4.0263408796 135554.7 6156.48 1.20435146502888 50
"2151" "dsyrk" 64 "local" 66 "dsyrk" 6 5.63051804 103159.7 4687.6 1.3708246787031 50
"2152" "dsyrk" 64 "local" 66 "dsyrk" 8 4.0895840288 133109.66 6072.02 1.1719935571541 50
"2153" "dsyrk" 64 "local" 66 "dsyrk" 9 6.205570186 91616.24 4164.7 1.4164187825232 50
"2154" "dsyrk" 64 "local" 66 "dsyrk" 10 6.303503938 89656.14 4088.64 1.46193278419298 50
"2155" "dsyrk" 64 "local" 66 "dsyrk" 12 5.44791942 109206.88 4963.7 1.6795024397003 50
"2156" "dsyrk" 64 "local" 66 "dsyrk" 13 3.894215609 138494.84 6289.46 1.36266274244546 50
"2157" "dsyrk" 64 "local" 66 "dsyrk" 14 4.2211553 130095.16 5925.42 1.00070513537491 50
"2158" "dsyrk" 64 "local" 66 "dsyrk" 16 5.20413604 111441.76 5065.86 1.3512943031973 50
"2159" "dsyrk" 64 "local" 66 "dsyrk" 17 4.0538214706 136242.74 6188.42 1.23390421726048 50
"2160" "dsyrk" 64 "local" 66 "dsyrk" 18 5.59004164 105259.72 4785 1.69327511361779 50
"2161" "dsyrk" 64 "local" 66 "dsyrk" 20 6.176488004 92301.66 4195.84 1.38894189652465 50
"2162" "dsyrk" 64 "local" 66 "dsyrk" 21 4.2400414314 133011.9 6040.38 1.3525645745835 50
"2163" "dsyrk" 64 "local" 66 "dsyrk" 22 5.37787618 108045.58 4909.52 1.42805882676658 50
"2164" "dsyrk" 64 "local" 66 "dsyrk" 24 4.1248864236 134026.56 6127.8 1.14894791718121 50
"2165" "dsyrk" 64 "local" 66 "dsyrk" 25 5.491719 105669.1 4802.92 1.46881274052049 50
"2166" "dsyrk" 64 "local" 66 "dsyrk" 26 6.779605606 83692.04 3804.74 1.44148419283328 50
"2167" "dsyrk" 64 "local" 66 "dsyrk" 28 5.49583734 104109.08 4731.96 1.38980166938965 50
"2168" "dsyrk" 64 "local" 66 "dsyrk" 29 4.1573592692 138489.66 6289.74 1.51018864140171 50
"2169" "dsyrk" 64 "local" 66 "dsyrk" 30 5.55319712 105922.82 4813.36 1.5994733526697 50
"2170" "dsyrk" 64 "local" 66 "dsyrk" 32 4.0408916504 134343 6139.98 1.07477813557319 50
"2171" "dsyrk" 64 "local" 66 "dsyrk" 33 4.2562257052 132491.9 6017.94 1.44492854969852 50
"2172" "dsyrk" 64 "local" 66 "dsyrk" 34 6.747350426 84149.76 3824.86 1.46231956551501 50
"2173" "dsyrk" 64 "local" 66 "dsyrk" 36 4.0015158618 131422.1 6005.04 1.01834480336293 50
"2174" "dsyrk" 64 "local" 66 "dsyrk" 37 4.1183446308 132964.82 6038.6 1.19173528253508 50
"2175" "dsyrk" 64 "local" 66 "dsyrk" 38 6.452461242 88160.46 4008.42 1.45711500542932 50
"2176" "dsyrk" 64 "local" 66 "dsyrk" 40 5.72078424 101883.88 4631.26 1.50401451191059 50
"2177" "dsyrk" 64 "local" 66 "dsyrk" 41 5.36473442 105956.74 4816.8 1.3716593465039 50
"2178" "dsyrk" 64 "local" 66 "dsyrk" 42 5.34863056 107145.92 4870.42 1.38255549871767 50
"2179" "dsyrk" 64 "local" 66 "dsyrk" 44 5.29030172 109169.1 4962.14 1.60656034262866 50
"2180" "dsyrk" 64 "local" 66 "dsyrk" 45 4.2429512334 134394.66 6103.24 1.45365173660313 50
"2181" "dsyrk" 64 "local" 66 "dsyrk" 46 4.3044495124 124540.34 5676.88 0.891884388507537 50
"2182" "dsyrk" 64 "local" 66 "dsyrk" 48 4.2171418298 131706.2 6016.44 1.22055996855745 50
"2183" "dsyrk" 64 "local" 66 "dsyrk" 49 6.532301136 88091.7 4004.66 1.51545587563628 50
"2184" "dsyrk" 64 "local" 66 "dsyrk" 50 5.70877128 103817.96 4718.12 1.6709365079327 50
"2185" "dsyrk" 64 "local" 66 "dsyrk" 52 5.53942058 103306.18 4695.24 1.46538725152609 50
"2186" "dsyrk" 64 "local" 66 "dsyrk" 53 4.1446698204 139509.38 6336.54 1.5487153482473 50
"2187" "dsyrk" 64 "local" 66 "dsyrk" 54 5.96226918367347 96688.8979591837 4395.40816326531 1.313372702688 49
"2188" "dsyrk" 64 "local" 66 "dsyrk" 56 4.22041571428571 132553.040816327 6020.77551020408 1.00474882050814 49
"2189" "dsyrk" 64 "local" 66 "dsyrk" 57 4.99725571428571 116968.551020408 5316.61224489796 1.32320731151465 49
"2190" "dsyrk" 64 "local" 66 "dsyrk" 58 6.57892612244898 87999.387755102 4000.18367346939 1.21324868679237 49
"2191" "dsyrk" 64 "local" 66 "dsyrk" 60 4.10488387755102 138713.795918367 6301.18367346939 1.01834713376386 49
"2192" "dsyrk" 64 "local" 66 "dsyrk" 61 4.1063617755102 136053.93877551 6179.9387755102 1.29002345859771 49
"2193" "dsyrk" 64 "local" 66 "dsyrk" 62 6.48214635 87446.78 3995.32 1.4652701939375 50
"2194" "dsyrk" 64 "local" 66 "dsyrk" 64 4.019729308 139297.74 6354.84 1.33237785009672 50
"2195" "dsyrk" 64 "local" 66 "dsyrk" 65 4.1575722438 133644.52 6069.98 1.34506979374895 50
"2196" "dsyrk" 64 "local" 66 "dsyrk" 66 4.4979434266 118916.66 5434.78 1.05151033172399 50
"2197" "dsyrk" 64 "local" 66 "dsyrk" 68 3.920713436 137773.82 6299.7 1.1154821433318 50
"2198" "dsyrk" 64 "local" 66 "dsyrk" 69 4.0921254236 138340 6283.86 1.35264010619416 50
"2199" "dsyrk" 64 "local" 66 "dsyrk" 70 6.379614018 88603.74 4027.76 1.45581773267106 50
"2200" "dsyrk" 64 "local" 66 "dsyrk" 72 4.1161965116 131690.92 5987.34 1.15907237130056 50
"2201" "dsyrk" 64 "local" 66 "dsyrk" 73 4.112622876 139365.56 6330.12 1.53269353067322 50
"2202" "dsyrk" 64 "local" 66 "dsyrk" 76 5.32722286 111061.26 5048.18 1.59479316370916 50
"2203" "dsyrk" 64 "local" 66 "dsyrk" 77 4.556974528 127171.96 5775.66 1.68474255685806 50
"2204" "dsyrk" 64 "local" 66 "dsyrk" 80 5.52469022 105264.94 4784.84 1.55272915532461 50
"2205" "dsyrk" 64 "local" 66 "dsyrk" 81 6.209511658 92213.48 4191.34 1.55781223392839 50
"2206" "dsyrk" 64 "local" 66 "dsyrk" 84 6.157579372 94083.1 4277.3 1.55725090596426 50
"2207" "dsyrk" 64 "local" 66 "dsyrk" 85 4.1857940094 132508.16 6018.7 1.20345685689448 50
"2208" "dsyrk" 64 "local" 66 "dsyrk" 88 4.1743793126 131392.32 5976.3 1.16313899787391 50
"2209" "dsyrk" 64 "local" 66 "dsyrk" 89 4.3583617052 135163.68 6138.44 1.76972611436516 50
"2210" "dsyrk" 64 "local" 66 "dsyrk" 92 5.961950706 96591.2 4390.66 1.56471549146493 50
"2211" "dsyrk" 64 "local" 66 "dsyrk" 93 5.2115873 110216.82 5009.94 1.42967191166194 50
"2212" "dsyrk" 64 "local" 67 "dsyrk" 0 3.512932669 173375.38 8174.64 1.70635378242432 50
"2213" "dsyrk" 64 "local" 67 "dsyrk" 1 3.52937204081633 161097.795918367 7364.22448979592 1.03547708674548 49
"2214" "dsyrk" 64 "local" 67 "dsyrk" 2 5.05286308 112072.3 5092.4 1.42292202683158 50
"2215" "dsyrk" 64 "local" 67 "dsyrk" 4 3.572511674 170950.66 8107.02 1.82257391427101 50
"2216" "dsyrk" 64 "local" 67 "dsyrk" 5 5.08989551020408 109781.857142857 4988.9387755102 0.931200426362976 49
"2217" "dsyrk" 64 "local" 67 "dsyrk" 6 5.21769836734694 108593.448979592 4933.73469387755 1.20480681122941 49
"2218" "dsyrk" 64 "local" 67 "dsyrk" 8 3.6018134168 167571.68 7700.88 1.66647974901209 50
"2219" "dsyrk" 64 "local" 67 "dsyrk" 9 3.541871258 159054.78 7365.68 1.18363845658014 50
"2220" "dsyrk" 64 "local" 67 "dsyrk" 10 5.32798672 106042.04 4817.7 1.54809411800866 50
"2221" "dsyrk" 64 "local" 67 "dsyrk" 12 3.6947149768 167299.02 7785.44 1.85519376450642 50
"2222" "dsyrk" 64 "local" 67 "dsyrk" 13 3.3214642746 157845.44 7338.9 0.944159926645506 50
"2223" "dsyrk" 64 "local" 67 "dsyrk" 14 4.84285176 114381.04 5198.58 1.26105722050781 50
"2224" "dsyrk" 64 "local" 67 "dsyrk" 16 5.02878026 112831.26 5127.5 1.22178980016393 50
"2225" "dsyrk" 64 "local" 67 "dsyrk" 17 5.03283246 109680.54 4984.26 1.22696470665611 50
"2226" "dsyrk" 64 "local" 67 "dsyrk" 18 4.98689108 109612.94 4980.88 1.22207336214686 50
"2227" "dsyrk" 64 "local" 67 "dsyrk" 20 3.6234573878 166629.54 7725.98 1.81108968251458 50
"2228" "dsyrk" 64 "local" 67 "dsyrk" 21 3.4306730166 160679.8 7446.34 1.11062307067445 50
"2229" "dsyrk" 64 "local" 67 "dsyrk" 22 4.96433414 114027.4 5180.28 1.56653806177951 50
