"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"120" "dgemm" 64 "local" 15 "dgemm" 56 12.83646338 85559.72 3889.7 2.00792107633899 50
"121" "dgemm" 64 "local" 16 "dgemm" 0 13.49321818 81921.38 3724.88 2.02039373009401 50
"122" "dgemm" 64 "local" 16 "dgemm" 4 13.8373442857143 79261.306122449 3602.77551020408 1.04063139874709 49
"123" "dgemm" 64 "local" 16 "dgemm" 8 13.9274446938776 78799.5918367347 3581.83673469388 0.921672785621118 49
"124" "dgemm" 64 "local" 16 "dgemm" 12 13.74240984 79880.26 3631.14 2.1382269563055 50
"125" "dgemm" 64 "local" 16 "dgemm" 16 13.82095496 78990.94 3590.72 2.09221304517096 50
"126" "dgemm" 64 "local" 16 "dgemm" 20 13.56485812 80404.72 3654.96 2.09145768047434 50
"127" "dgemm" 64 "local" 16 "dgemm" 24 13.4282756 81154.02 3689.18 2.09356019330432 50
"128" "dgemm" 64 "local" 16 "dgemm" 28 13.53572696 80917.36 3679.68 2.19009899947534 50
"129" "dgemm" 64 "local" 16 "dgemm" 32 13.7305682 80339.9 3653.02 2.04884516569969 50
"130" "dgemm" 64 "local" 16 "dgemm" 36 13.7388091 79435.8 3611.68 2.18469582685023 50
"131" "dgemm" 64 "local" 16 "dgemm" 40 13.84029338 79062.44 3593.98 2.12947431745284 50
"132" "dgemm" 64 "local" 16 "dgemm" 44 13.53236454 80787.42 3672.6 2.1183373127504 50
"133" "dgemm" 64 "local" 16 "dgemm" 48 13.68317856 80047.58 3638.96 2.11309178682376 50
"134" "dgemm" 64 "local" 16 "dgemm" 52 13.49869602 81094.04 3686.24 2.13073731344881 50
"135" "dgemm" 64 "local" 16 "dgemm" 56 13.50185918 80317.36 3650.8 2.10210772305811 50
"136" "dgemm" 64 "local" 16 "dgemm" 60 13.5073229 80751.48 3670.66 2.17949423130878 50
"137" "dgemm" 64 "local" 17 "dgemm" 0 13.3048148 82762.8 3762.8 1.99785065863725 50
"138" "dgemm" 64 "local" 17 "dgemm" 4 13.3051936734694 83160.7142857143 3781.08163265306 1.20468634010873 49
"139" "dgemm" 64 "local" 17 "dgemm" 8 13.6554142857143 81194.5102040816 3690.81632653061 0.824612913230606 49
"140" "dgemm" 64 "local" 17 "dgemm" 12 13.18807834 82971.54 3771.9 2.07314161191681 50
"141" "dgemm" 64 "local" 17 "dgemm" 16 13.36877892 82654.68 3757.84 2.03663740758272 50
"142" "dgemm" 64 "local" 17 "dgemm" 20 12.84826252 85231.78 3875.32 2.00017698005175 50
"143" "dgemm" 64 "local" 17 "dgemm" 24 13.27226744 82433.04 3747.3 2.08372546957771 50
"144" "dgemm" 64 "local" 17 "dgemm" 28 13.35998032 82394.6 3745.7 2.03923715236696 50
"145" "dgemm" 64 "local" 17 "dgemm" 32 13.30305386 82584.44 3754.34 2.00028308067962 50
"146" "dgemm" 64 "local" 17 "dgemm" 36 13.1252812 83609.02 3801 2.07502388312751 50
"147" "dgemm" 64 "local" 17 "dgemm" 40 13.3253381 82772.78 3762.48 1.99706437379227 50
"148" "dgemm" 64 "local" 17 "dgemm" 44 13.49085208 81641.5 3712.02 2.01554804552721 50
"149" "dgemm" 64 "local" 17 "dgemm" 48 13.42226304 81917.32 3723.98 2.01610672594687 50
"150" "dgemm" 64 "local" 17 "dgemm" 52 13.67290842 80522.32 3661.12 2.0312692934438 50
"151" "dgemm" 64 "local" 17 "dgemm" 56 13.13735044 83373.68 3789.78 2.08534562788568 50
