"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"1234" "dpotrf" 64 "local" 50 "dpotrf" 12 2.6803574126 55828.84 2536.58 0.477611306288558 50
"1235" "dpotrf" 64 "local" 50 "dpotrf" 13 2.422833006 62542.12 2841.04 0.516369511531571 50
"1236" "dpotrf" 64 "local" 50 "dpotrf" 16 2.6774399466 55628.72 2527.64 0.463002379564542 50
"1237" "dpotrf" 64 "local" 50 "dpotrf" 17 2.427296414 62576.02 2842.34 0.641380566032878 50
"1238" "dpotrf" 64 "local" 50 "dpotrf" 20 2.6793688068 57894.4 2630.62 0.554285106512548 50
"1239" "dpotrf" 64 "local" 50 "dpotrf" 21 2.406550042 62331.8 2831.76 0.677507590538503 50
"1240" "dpotrf" 64 "local" 50 "dpotrf" 24 2.6635286218 57617.98 2618.94 0.481624288594972 50
"1241" "dpotrf" 64 "local" 50 "dpotrf" 25 2.420334634 64003.6 2907.36 0.550463767040365 50
"1242" "dpotrf" 64 "local" 50 "dpotrf" 28 2.6775712724 56597.72 2571.82 0.502335058717906 50
"1243" "dpotrf" 64 "local" 50 "dpotrf" 29 2.350316032 63998.58 2907.1 0.609849876701607 50
"1244" "dpotrf" 64 "local" 50 "dpotrf" 32 2.6412444548 58646.82 2664.88 0.49157574879754 50
"1245" "dpotrf" 64 "local" 50 "dpotrf" 33 2.400765 64672.52 2937.6 0.550180259730335 50
"1246" "dpotrf" 64 "local" 50 "dpotrf" 36 2.6971659948 56120.5 2550.7 0.469462254237926 50
"1247" "dpotrf" 64 "local" 50 "dpotrf" 37 2.469314422 61865.9 2811.22 0.546393525384771 50
"1248" "dpotrf" 64 "local" 50 "dpotrf" 40 2.51527016 60702.86 2758.5 0.472953290064151 50
"1249" "dpotrf" 64 "local" 50 "dpotrf" 41 2.6079881566 58468.78 2658.36 0.455826911736766 50
"1250" "dpotrf" 64 "local" 50 "dpotrf" 44 2.6914849376 55408.36 2517.64 0.466798028911555 50
"1251" "dpotrf" 64 "local" 50 "dpotrf" 45 2.37909294 63050.22 2864.38 0.584781218358135 50
"1252" "dpotrf" 64 "local" 50 "dpotrf" 48 2.450525578 62622.02 2845.48 0.45581265885739 50
"1253" "dpotrf" 64 "local" 50 "dpotrf" 49 2.409265826 64265.1 2919.48 0.53090034514434 50
"1254" "dpotrf" 64 "local" 50 "dpotrf" 52 2.6996659842 56021.34 2547.1 0.46325111040509 50
"1255" "dpotrf" 64 "local" 50 "dpotrf" 53 2.6403127024 58059.88 2638.68 0.475524925933631 50
"1256" "dpotrf" 64 "local" 50 "dpotrf" 56 2.6704275436 56715.9 2576.76 0.474202509848527 50
"1257" "dpotrf" 64 "local" 50 "dpotrf" 57 2.433491124 62388.94 2834.92 0.510710843911825 50
"1258" "dpotrf" 64 "local" 50 "dpotrf" 60 2.6249368046 57464.74 2610.88 0.45091434812787 50
"1259" "dpotrf" 64 "local" 50 "dpotrf" 61 2.496730276 60698.12 2757.82 0.475603766070777 50
"1260" "dpotrf" 64 "local" 50 "dpotrf" 64 2.722434079 56315.96 2559.26 0.477398366673905 50
"1261" "dpotrf" 64 "local" 50 "dpotrf" 65 2.449975512 63358.58 2878.68 0.525084564926145 50
"1262" "dpotrf" 64 "local" 50 "dpotrf" 68 2.6756975854 57079.58 2594.02 0.476978456801024 50
"1263" "dpotrf" 64 "local" 50 "dpotrf" 69 2.44121362 61774.72 2805.98 0.498521733589353 50
"1264" "dpotrf" 64 "local" 50 "dpotrf" 72 2.513180648 60847.52 2764.56 0.472344654968165 50
"1265" "dpotrf" 64 "local" 50 "dpotrf" 73 2.472495494 60146.04 2731.98 0.484996755323691 50
"1266" "dpotrf" 64 "local" 50 "dpotrf" 76 2.6594405252 56872.74 2583.86 0.47370258734671 50
"1267" "dpotrf" 64 "local" 50 "dpotrf" 77 2.42411224489796 64293.2448979592 2920.9387755102 0.361573798249088 49
"1268" "dpotrf" 64 "local" 50 "dpotrf" 80 2.74325408163265 55613.8163265306 2528 0.270378891418431 49
"1269" "dpotrf" 64 "local" 50 "dpotrf" 81 2.46675008163265 61714 2803.51020408163 0.548503074162148 49
"1270" "dpotrf" 64 "local" 50 "dpotrf" 84 2.51801836734694 60630.3265306122 2755.69387755102 0.326580047119302 49
"1271" "dpotrf" 64 "local" 50 "dpotrf" 85 2.37422320408163 62906.1020408163 2857.0612244898 0.534241569025777 49
"1272" "dpotrf" 64 "local" 50 "dpotrf" 88 2.68778897959184 55366.7755102041 2516.18367346939 0.33746131757485 49
"1273" "dpotrf" 64 "local" 50 "dpotrf" 89 2.6428660276 58366.14 2652.24 0.467818358955296 50
"1274" "dpotrf" 64 "local" 50 "dpotrf" 92 2.6386050508 56855.44 2583.66 0.471133605303246 50
"1275" "dpotrf" 64 "local" 50 "dpotrf" 93 2.407816346 64039.64 2910.28 0.493520983256149 50
"1276" "dpotrf" 64 "local" 51 "dpotrf" 0 1.799042062 91605.72 4159.8 0.645585537204037 50
"1277" "dpotrf" 64 "local" 51 "dpotrf" 1 1.86381693877551 92368.4081632653 4194.83673469388 0.586445165839783 49
"1278" "dpotrf" 64 "local" 51 "dpotrf" 2 2.0380767755102 77177.9387755102 3504.48979591837 0.497932468624313 49
"1279" "dpotrf" 64 "local" 51 "dpotrf" 4 2.243322795 70530.96 3203.04 0.51343483934463 50
"1280" "dpotrf" 64 "local" 51 "dpotrf" 5 1.846745656 89909.08 4084.32 0.584668106308366 50
"1281" "dpotrf" 64 "local" 51 "dpotrf" 6 2.105757236 75639.76 3435.84 0.569165450806871 50
"1282" "dpotrf" 64 "local" 51 "dpotrf" 8 2.1967124106 71391.44 3242.4 0.483919920417408 50
"1283" "dpotrf" 64 "local" 51 "dpotrf" 9 1.823700554 89826.76 4080.02 0.536451797081537 50
"1284" "dpotrf" 64 "local" 51 "dpotrf" 10 2.141571836 76034.86 3453.32 0.562605274025039 50
"1285" "dpotrf" 64 "local" 51 "dpotrf" 12 2.1376393834 74833 3399.46 0.529199485488906 50
"1286" "dpotrf" 64 "local" 51 "dpotrf" 13 2.181480624 71892.5 3266.12 0.51977636569763 50
"1287" "dpotrf" 64 "local" 51 "dpotrf" 16 2.2555131508 68963.4 3133.02 0.450117398408679 50
"1288" "dpotrf" 64 "local" 51 "dpotrf" 17 1.835476352 92758.42 4212 0.651409656051218 50
"1289" "dpotrf" 64 "local" 51 "dpotrf" 20 1.866266658 91694.62 4164.28 0.653881710777044 50
"1290" "dpotrf" 64 "local" 51 "dpotrf" 21 2.2103426938 69720.6 3167.14 0.435111071993258 50
"1291" "dpotrf" 64 "local" 51 "dpotrf" 24 2.1720095586 72075.44 3273.96 0.486911308955089 50
"1292" "dpotrf" 64 "local" 51 "dpotrf" 25 2.2603543028 68693.3 3120.46 0.431557171183438 50
"1293" "dpotrf" 64 "local" 51 "dpotrf" 28 2.0753028548 76565.88 3477.62 0.528338641004988 50
"1294" "dpotrf" 64 "local" 51 "dpotrf" 29 1.798776424 91979.4 4176.94 0.602504815346191 50
"1295" "dpotrf" 64 "local" 51 "dpotrf" 32 1.825352464 92400.06 4195.98 0.593076462571858 50
"1296" "dpotrf" 64 "local" 51 "dpotrf" 33 1.809989748 92159.9 4183.82 0.634299947296725 50
"1297" "dpotrf" 64 "local" 51 "dpotrf" 36 1.860246804 88707.76 4028.26 0.577806975781326 50
"1298" "dpotrf" 64 "local" 51 "dpotrf" 37 2.206635188 71873.22 3265.04 0.484483851046101 50
"1299" "dpotrf" 64 "local" 51 "dpotrf" 40 1.896470566 86677.44 3936.64 0.576297462041522 50
"1300" "dpotrf" 64 "local" 51 "dpotrf" 41 1.78048779 89969.5 4085.12 0.607328728751875 50
"1301" "dpotrf" 64 "local" 51 "dpotrf" 44 2.1567545192 71401.94 3243.5 0.482921263878922 50
"1302" "dpotrf" 64 "local" 51 "dpotrf" 45 2.1981583808 70718.24 3211.84 0.459475281695256 50
"1303" "dpotrf" 64 "local" 51 "dpotrf" 48 1.863283354 89942.82 4084.36 0.622372433348607 50
"1304" "dpotrf" 64 "local" 51 "dpotrf" 49 2.278223639 68901.4 3129.82 0.498915948169336 50
"1305" "dpotrf" 64 "local" 51 "dpotrf" 52 1.862294432 90392.04 4104.62 0.602291205397224 50
"1306" "dpotrf" 64 "local" 51 "dpotrf" 53 1.78246231 95633.96 4342.06 0.652171302386215 50
"1307" "dpotrf" 64 "local" 51 "dpotrf" 56 1.896417152 94282.66 4281.76 0.72951486171433 50
"1308" "dpotrf" 64 "local" 51 "dpotrf" 57 2.1512093376 73680.44 3347.06 0.486705472905576 50
"1309" "dpotrf" 64 "local" 51 "dpotrf" 60 1.866837676 91337.1 4147.06 0.633079227574552 50
"1310" "dpotrf" 64 "local" 51 "dpotrf" 61 1.784439332 94822.46 4306.1 0.637260767434322 50
"1311" "dpotrf" 64 "local" 51 "dpotrf" 64 2.2061157354 70712.16 3212.24 0.493275757873264 50
"1312" "dpotrf" 64 "local" 51 "dpotrf" 65 2.1603882654 71872.74 3265.06 0.451880851242319 50
"1313" "dpotrf" 64 "local" 51 "dpotrf" 68 2.1815448772 71375.96 3241.72 0.496127351912026 50
"1314" "dpotrf" 64 "local" 51 "dpotrf" 69 2.2038589142 69315.02 3148.68 0.438923237937547 50
"1315" "dpotrf" 64 "local" 51 "dpotrf" 72 2.1754898026 72267.24 3282.76 0.516874163249887 50
"1316" "dpotrf" 64 "local" 51 "dpotrf" 73 1.829461508 91161.9 4139.68 0.599543298646525 50
"1317" "dpotrf" 64 "local" 51 "dpotrf" 76 1.878376 91645.5714285714 4162.02040816327 0.582335774847403 49
"1318" "dpotrf" 64 "local" 51 "dpotrf" 77 1.85358271428571 94611.0816326531 4296.34693877551 0.628920650201399 49
"1319" "dpotrf" 64 "local" 51 "dpotrf" 80 2.22411959183673 69399.612244898 3152.83673469388 0.358854869079869 49
"1320" "dpotrf" 64 "local" 51 "dpotrf" 81 2.19902693877551 72365.1020408163 3287.28571428571 0.392114886625528 49
"1321" "dpotrf" 64 "local" 51 "dpotrf" 84 1.88273208163265 93395.6530612245 4240.20408163265 0.636668299781463 49
"1322" "dpotrf" 64 "local" 51 "dpotrf" 85 1.8602226122449 96396.0408163265 4377.51020408163 0.666724469054022 49
"1323" "dpotrf" 64 "local" 51 "dpotrf" 88 2.1404147158 73702.24 3347.76 0.49476611711358 50
"1324" "dpotrf" 64 "local" 51 "dpotrf" 89 1.817635422 95997.32 4358.92 0.764166699474742 50
"1325" "dpotrf" 64 "local" 51 "dpotrf" 92 1.898343076 89657.88 4071.48 0.675750648788843 50
"1326" "dpotrf" 64 "local" 51 "dpotrf" 93 2.158555962 71096.68 3228.94 0.449869409224144 50
"1327" "dpotrf" 64 "local" 52 "dpotrf" 0 1.1569752916 202976.14 9215.26 0.755604979914308 50
"1328" "dpotrf" 64 "local" 52 "dpotrf" 1 1.04189597959184 200744.897959184 9116.28571428571 0.535674266094786 49
"1329" "dpotrf" 64 "local" 52 "dpotrf" 2 3.19346183673469 46538.306122449 2116.71428571429 0.203759368329343 49
"1330" "dpotrf" 64 "local" 52 "dpotrf" 4 1.0650820314 193664.8 8794.1 0.503714132682779 50
"1331" "dpotrf" 64 "local" 52 "dpotrf" 5 1.0761693736 200554.46 9137.08 0.68215042761605 50
"1332" "dpotrf" 64 "local" 52 "dpotrf" 6 3.13066438 48434.06 2200.72 0.48496029702802 50
"1333" "dpotrf" 64 "local" 52 "dpotrf" 8 1.0331185676 186253.82 8457.82 0.544067383137216 50
"1334" "dpotrf" 64 "local" 52 "dpotrf" 9 3.046032052 48762.52 2216.3 0.520067034633512 50
"1335" "dpotrf" 64 "local" 52 "dpotrf" 10 3.05857542 49524.82 2248.78 0.467888378830612 50
"1336" "dpotrf" 64 "local" 52 "dpotrf" 12 1.1648150306 176286.94 8005.12 0.731754653634602 50
"1337" "dpotrf" 64 "local" 52 "dpotrf" 13 1.290864575 206545.44 9376.34 0.876430310386755 50
"1338" "dpotrf" 64 "local" 52 "dpotrf" 14 3.12019132 48559.68 2207.56 0.492991268618066 50
"1339" "dpotrf" 64 "local" 52 "dpotrf" 16 1.138407865 204500.02 9285.06 0.747949483059363 50
"1340" "dpotrf" 64 "local" 52 "dpotrf" 17 1.0615752532 198865.34 9030.72 0.62081319071547 50
"1341" "dpotrf" 64 "local" 52 "dpotrf" 20 1.1661566454 196336.78 8915.04 0.772833551408901 50
"1342" "dpotrf" 64 "local" 52 "dpotrf" 21 1.216105121 181277.5 8246.56 0.836495324948282 50
"1343" "dpotrf" 64 "local" 52 "dpotrf" 24 1.0385078196 201017.58 9127.14 0.578384013679781 50
"1344" "dpotrf" 64 "local" 52 "dpotrf" 25 1.1076517682 201406.08 9297.4 0.687620875965982 50
"1345" "dpotrf" 64 "local" 52 "dpotrf" 28 1.0898962586 201078.64 9129.84 0.643247433444652 50
"1346" "dpotrf" 64 "local" 52 "dpotrf" 29 1.1288933564 181971.3 8422.94 0.737079150879807 50
"1347" "dpotrf" 64 "local" 52 "dpotrf" 32 1.125670598 203559.08 9242.34 0.698180806535281 50
"1348" "dpotrf" 64 "local" 52 "dpotrf" 33 1.1498340728 205188.66 9316.4 0.778687113650489 50
"1349" "dpotrf" 64 "local" 52 "dpotrf" 36 1.014355485 194655.12 8838.86 0.527755706389674 50
"1350" "dpotrf" 64 "local" 52 "dpotrf" 37 1.3382995472 174830.84 7940.32 0.919808285747344 50
"1351" "dpotrf" 64 "local" 52 "dpotrf" 40 1.5286532294 156671.92 7115.66 1.03606759193721 50
"1352" "dpotrf" 64 "local" 52 "dpotrf" 41 1.0344002264 192030.48 8720.7 0.546675724584439 50
"1353" "dpotrf" 64 "local" 52 "dpotrf" 44 3.104178868 48556.26 2207.36 0.485386076378245 50
"1354" "dpotrf" 64 "local" 52 "dpotrf" 45 1.0992743282 199780.4 9071.32 0.646781732733331 50
"1355" "dpotrf" 64 "local" 52 "dpotrf" 48 1.1192902284 202777 9206.74 0.817178181833948 50
"1356" "dpotrf" 64 "local" 52 "dpotrf" 49 1.047955558 199630.74 9063.34 0.657823085167288 50
"1357" "dpotrf" 64 "local" 52 "dpotrf" 52 1.006975755 195367.64 8870.86 0.496800741812674 50
"1358" "dpotrf" 64 "local" 52 "dpotrf" 53 1.0288676978 199736.86 9068.6 0.56345091160291 50
"1359" "dpotrf" 64 "local" 52 "dpotrf" 56 1.0791294142 199158.78 9042.5 0.64672362570261 50
"1360" "dpotrf" 64 "local" 52 "dpotrf" 57 1.1817019112 204552.68 9288.18 0.79680754758195 50
"1361" "dpotrf" 64 "local" 52 "dpotrf" 60 3.08827508 49314.02 2241.36 0.484551601934047 50
"1362" "dpotrf" 64 "local" 52 "dpotrf" 61 1.1429234124 204792.62 9300.58 0.783399954884111 50
"1363" "dpotrf" 64 "local" 52 "dpotrf" 64 1.0763917778 198596.92 9017.9 0.596148864394905 50
"1364" "dpotrf" 64 "local" 52 "dpotrf" 65 0.9867026884 199754.98 9071.62 0.544416554331078 50
"1365" "dpotrf" 64 "local" 52 "dpotrf" 68 1.0453972886 196384.58 8916.02 0.533780722709235 50
"1366" "dpotrf" 64 "local" 52 "dpotrf" 69 1.1827230318 190920.56 8807.44 0.836667689363363 50
"1367" "dpotrf" 64 "local" 52 "dpotrf" 72 1.4548552382 173295.72 7869.36 0.972959132917806 50
"1368" "dpotrf" 64 "local" 52 "dpotrf" 73 1.71572702040816 151873.734693878 6897.91836734694 1.06763961240659 49
"1369" "dpotrf" 64 "local" 52 "dpotrf" 76 1.04761206122449 198805.346938776 9026.4693877551 0.471292135946591 49
"1370" "dpotrf" 64 "local" 52 "dpotrf" 77 1.12346546938776 207586.591836735 9501.44897959184 0.790524077914221 49
"1371" "dpotrf" 64 "local" 52 "dpotrf" 80 1.54350936734694 159691.571428571 7252.30612244898 1.02267360680151 49
"1372" "dpotrf" 64 "local" 52 "dpotrf" 81 1.06880975510204 199566.734693878 9062.32653061224 0.579014308032429 49
"1373" "dpotrf" 64 "local" 52 "dpotrf" 84 1.19456702040816 208701.510204082 9476.10204081633 0.795485606988285 49
"1374" "dpotrf" 64 "local" 52 "dpotrf" 85 1.0748432694 198936.8 9033.88 0.645598630708079 50
"1375" "dpotrf" 64 "local" 52 "dpotrf" 88 1.1750083436 198775.18 9025.02 0.863336705713541 50
"1376" "dpotrf" 64 "local" 52 "dpotrf" 89 1.2023780796 208870.44 9482.92 0.860252556963614 50
"1377" "dpotrf" 64 "local" 52 "dpotrf" 92 1.1017043462 206307.6 9368.72 0.796033940719291 50
"1378" "dpotrf" 64 "local" 52 "dpotrf" 93 1.1769624768 200781.1 9115.18 0.712471935026949 50
"1379" "dpotrf" 64 "local" 53 "dpotrf" 0 1.596870495 115429.44 5242.04 0.737878741145139 50
"1380" "dpotrf" 64 "local" 53 "dpotrf" 1 1.66877895918367 117752.632653061 5347.30612244898 0.74036829614636 49
"1381" "dpotrf" 64 "local" 53 "dpotrf" 2 2.78357 56683.9183673469 2576.85714285714 0.489828324271201 49
"1382" "dpotrf" 64 "local" 53 "dpotrf" 4 2.651033638 57798.68 2626.84 0.526909745074434 50
"1383" "dpotrf" 64 "local" 53 "dpotrf" 5 1.604953018 118512.46 5380.52 0.774147455918384 50
"1384" "dpotrf" 64 "local" 53 "dpotrf" 6 2.60639472 58006.1 2636.34 0.62942389576929 50
"1385" "dpotrf" 64 "local" 53 "dpotrf" 8 2.649556526 57456.92 2611.6 0.471850753929678 50
"1386" "dpotrf" 64 "local" 53 "dpotrf" 9 1.6422982266 116045.54 5271.1 0.669591326945312 50
"1387" "dpotrf" 64 "local" 53 "dpotrf" 10 2.58342594 58844.2 2674.96 0.586275438993096 50
"1388" "dpotrf" 64 "local" 53 "dpotrf" 12 1.6401441776 110782.14 5029.82 0.663746220882082 50
"1389" "dpotrf" 64 "local" 53 "dpotrf" 13 2.563309724 59369.56 2698.5 0.587949145550077 50
"1390" "dpotrf" 64 "local" 53 "dpotrf" 14 2.73151606 57611.8 2618.1 0.578519197085618 50
"1391" "dpotrf" 64 "local" 53 "dpotrf" 16 2.640912078 57193.36 2599.08 0.487684558009127 50
"1392" "dpotrf" 64 "local" 53 "dpotrf" 17 2.640593194 58874.56 2677.02 0.473944044101997 50
"1393" "dpotrf" 64 "local" 53 "dpotrf" 18 2.48676296 59335.44 2695.96 0.667328496538187 50
"1394" "dpotrf" 64 "local" 53 "dpotrf" 20 1.604202586 119802.52 5440.84 0.7384031834106 50
"1395" "dpotrf" 64 "local" 53 "dpotrf" 21 2.649030352 57456.36 2611.06 0.481790273768695 50
"1396" "dpotrf" 64 "local" 53 "dpotrf" 24 1.6291487538 119895.94 5444 0.777129585615654 50
"1397" "dpotrf" 64 "local" 53 "dpotrf" 25 1.5909058184 119356.76 5420.44 0.771804269592359 50
"1398" "dpotrf" 64 "local" 53 "dpotrf" 28 1.630661514 116360.74 5284.28 0.773080125210762 50
"1399" "dpotrf" 64 "local" 53 "dpotrf" 29 1.608270705 121442.4 5514.72 0.845209269898944 50
"1400" "dpotrf" 64 "local" 53 "dpotrf" 32 1.6226286154 120530.32 5473.44 0.730432394051958 50
"1401" "dpotrf" 64 "local" 53 "dpotrf" 33 2.65703138 58127.42 2641.78 0.482269340844816 50
"1402" "dpotrf" 64 "local" 53 "dpotrf" 36 1.6431749684 113366.22 5147.98 0.728259147054675 50
"1403" "dpotrf" 64 "local" 53 "dpotrf" 37 1.6850564996 112636.44 5114.54 0.853803489029117 50
"1404" "dpotrf" 64 "local" 53 "dpotrf" 40 2.600431806 57633.54 2618.98 0.61496310051032 50
"1405" "dpotrf" 64 "local" 53 "dpotrf" 41 1.5399655416 119479.72 5425.58 0.703072810600281 50
"1406" "dpotrf" 64 "local" 53 "dpotrf" 44 1.6394621454 114771.32 5212.46 0.702004360507475 50
"1407" "dpotrf" 64 "local" 53 "dpotrf" 45 1.7974773586 114494.56 5199.04 0.913044010978519 50
"1408" "dpotrf" 64 "local" 53 "dpotrf" 48 1.5871298102 110617.02 5023.34 0.654935456050253 50
"1409" "dpotrf" 64 "local" 53 "dpotrf" 49 1.8207696052 113665.98 5162 0.948582732148551 50
"1410" "dpotrf" 64 "local" 53 "dpotrf" 52 2.69041056 56785.44 2581.02 0.501977155583316 50
"1411" "dpotrf" 64 "local" 53 "dpotrf" 53 1.574066698 115911 5262.64 0.744972515114578 50
"1412" "dpotrf" 64 "local" 53 "dpotrf" 56 1.6947985402 115144.6 5228.44 0.820864366117717 50
"1413" "dpotrf" 64 "local" 53 "dpotrf" 57 1.8442503758 107506.9 4882.2 0.894087500150132 50
"1414" "dpotrf" 64 "local" 53 "dpotrf" 60 2.571466214 58992.4 2682.62 0.606274619159775 50
"1415" "dpotrf" 64 "local" 53 "dpotrf" 61 2.63703301 58008.9 2636.38 0.510399067073936 50
"1416" "dpotrf" 64 "local" 53 "dpotrf" 64 1.57659351 112482.9 5108.12 0.665221721465816 50
"1417" "dpotrf" 64 "local" 53 "dpotrf" 65 1.6719977344 115000.46 5222.2 0.815906292737329 50
"1418" "dpotrf" 64 "local" 53 "dpotrf" 68 1.6224158856 115085.72 5227.08 0.726960173618394 50
"1419" "dpotrf" 64 "local" 53 "dpotrf" 69 1.5885195038 111299.06 5055.44 0.648783307026092 50
"1420" "dpotrf" 64 "local" 53 "dpotrf" 72 1.97736187755102 104454.408163265 4766.55102040816 0.893665356560987 49
"1421" "dpotrf" 64 "local" 53 "dpotrf" 73 2.68647755102041 56545.1020408163 2569.79591836735 0.346846509055342 49
"1422" "dpotrf" 64 "local" 53 "dpotrf" 76 1.75368616326531 105594.020408163 4795.42857142857 0.721765821352292 49
"1423" "dpotrf" 64 "local" 53 "dpotrf" 77 1.62256469387755 114360.653061224 5194.26530612245 0.609617707379223 49
"1424" "dpotrf" 64 "local" 53 "dpotrf" 80 2.74073244897959 56512.5306122449 2568.42857142857 0.380628520035889 49
"1425" "dpotrf" 64 "local" 53 "dpotrf" 81 1.68730640816327 109056.87755102 4951.32653061224 0.71711524084641 49
"1426" "dpotrf" 64 "local" 53 "dpotrf" 84 1.7155204208 112994.1 5130.58 0.76533859414551 50
"1427" "dpotrf" 64 "local" 53 "dpotrf" 85 2.686487892 57218.44 2601.18 0.489843392294008 50
"1428" "dpotrf" 64 "local" 53 "dpotrf" 88 1.6515647272 114917.32 5220.66 0.7308597212632 50
"1429" "dpotrf" 64 "local" 53 "dpotrf" 89 1.7619861672 110869.16 5035.6 0.919053922298864 50
"1430" "dpotrf" 64 "local" 53 "dpotrf" 92 1.723696752 112337.12 5198.06 0.886817352039278 50
"1431" "dpotrf" 64 "local" 53 "dpotrf" 93 1.5592437444 113219.96 5141.54 0.68858467906361 50
"1432" "dpotrf" 64 "local" 54 "dpotrf" 0 1.9570840184 90461.28 4107.52 0.704132266924366 50
"1433" "dpotrf" 64 "local" 54 "dpotrf" 1 1.99457895918367 87105.2653061225 3954.51020408163 0.630624807393626 49
"1434" "dpotrf" 64 "local" 54 "dpotrf" 2 2.57251724489796 59177.5510204082 2688.61224489796 0.542412151722767 49
"1435" "dpotrf" 64 "local" 54 "dpotrf" 4 1.9097899756 94525.32 4291.74 0.736879078929926 50
"1436" "dpotrf" 64 "local" 54 "dpotrf" 5 2.533892188 60299.7 2739.56 0.591928443319006 50
"1437" "dpotrf" 64 "local" 54 "dpotrf" 6 2.53936074 60374.26 2743.38 0.675513685029757 50
"1438" "dpotrf" 64 "local" 54 "dpotrf" 8 1.9004726774 92395.48 4195.58 0.726172177020431 50
"1439" "dpotrf" 64 "local" 54 "dpotrf" 9 2.0213764668 84449.42 3834.04 0.757290072735594 50
"1440" "dpotrf" 64 "local" 54 "dpotrf" 10 2.525494 59430.64 2700.18 0.615301799157195 50
"1441" "dpotrf" 64 "local" 54 "dpotrf" 12 1.9748202676 88855.9 4035.24 0.752756179722349 50
"1442" "dpotrf" 64 "local" 54 "dpotrf" 13 1.9416452564 84856.16 3853.28 0.625397872878317 50
"1443" "dpotrf" 64 "local" 54 "dpotrf" 14 2.5619541 59042.54 2682.8 0.649405952206063 50
"1444" "dpotrf" 64 "local" 54 "dpotrf" 16 1.9044364556 92952.68 4221.38 0.725432765552466 50
"1445" "dpotrf" 64 "local" 54 "dpotrf" 17 2.533985484 61187.8 2780.5 0.613645659191599 50
"1446" "dpotrf" 64 "local" 54 "dpotrf" 18 2.58268664 58915.5 2677.02 0.633143367119726 50
"1447" "dpotrf" 64 "local" 54 "dpotrf" 20 2.544683636 61197.1 2780.98 0.540148582054563 50
"1448" "dpotrf" 64 "local" 54 "dpotrf" 21 2.501426922 62340.8 2832.5 0.579908125629406 50
"1449" "dpotrf" 64 "local" 54 "dpotrf" 22 2.48119424 60882.48 2766.08 0.626674786228318 50
"1450" "dpotrf" 64 "local" 54 "dpotrf" 24 1.8851808332 94289.84 4281.38 0.741740565366563 50
"1451" "dpotrf" 64 "local" 54 "dpotrf" 25 1.8924144678 86861.72 3943.66 0.630713254089091 50
"1452" "dpotrf" 64 "local" 54 "dpotrf" 28 1.915723038 93384.18 4240.54 0.739831092736147 50
"1453" "dpotrf" 64 "local" 54 "dpotrf" 29 1.9265671596 87885.5 3990.82 0.634164233470839 50
"1454" "dpotrf" 64 "local" 54 "dpotrf" 32 1.8980839802 89406.88 4059.36 0.65032690903289 50
"1455" "dpotrf" 64 "local" 54 "dpotrf" 33 2.58300169 59499.16 2703.74 0.565503156646082 50
"1456" "dpotrf" 64 "local" 54 "dpotrf" 36 1.8690361996 88619.34 4023.98 0.610486107011612 50
"1457" "dpotrf" 64 "local" 54 "dpotrf" 37 2.555310128 60815.78 2763.6 0.549786714360087 50
"1458" "dpotrf" 64 "local" 54 "dpotrf" 40 1.918495261 93762.58 4257.98 0.801376060172619 50
"1459" "dpotrf" 64 "local" 54 "dpotrf" 41 2.0369284036 86641.82 3934.5 0.803803706889509 50
"1460" "dpotrf" 64 "local" 54 "dpotrf" 44 2.616636872 58495.24 2658.06 0.510737799518076 50
"1461" "dpotrf" 64 "local" 54 "dpotrf" 45 1.9292711396 86846.74 3943.36 0.648050700007 50
"1462" "dpotrf" 64 "local" 54 "dpotrf" 48 2.587209634 59742.12 2714.72 0.509823115976316 50
"1463" "dpotrf" 64 "local" 54 "dpotrf" 49 1.9995272902 85840.18 3897.62 0.717552635128243 50
"1464" "dpotrf" 64 "local" 54 "dpotrf" 52 1.9549308698 88596.78 4023.34 0.710115824503373 50
"1465" "dpotrf" 64 "local" 54 "dpotrf" 53 2.517625214 61066.54 2774.66 0.647826198456909 50
"1466" "dpotrf" 64 "local" 54 "dpotrf" 56 2.649353274 59874.38 2720.84 0.557235058413097 50
"1467" "dpotrf" 64 "local" 54 "dpotrf" 57 2.1362455614 79447.6 3607.96 0.779280202399282 50
"1468" "dpotrf" 64 "local" 54 "dpotrf" 60 1.950888793 87951.28 3994.48 0.664251038566931 50
"1469" "dpotrf" 64 "local" 54 "dpotrf" 61 2.604006878 60164.66 2733.92 0.603178743777648 50
"1470" "dpotrf" 64 "local" 54 "dpotrf" 64 1.9004269088 87690.14 3981.74 0.664243045577081 50
"1471" "dpotrf" 64 "local" 54 "dpotrf" 65 1.906474534 86960.56 3948.08 0.632135551615798 50
"1472" "dpotrf" 64 "local" 54 "dpotrf" 68 1.8907959118 91231.34 4143.14 0.65798229295536 50
"1473" "dpotrf" 64 "local" 54 "dpotrf" 69 2.6653812244898 57631.9591836735 2618.36734693878 0.405434770440083 49
"1474" "dpotrf" 64 "local" 54 "dpotrf" 72 1.92480012244898 91947.7551020408 4174.85714285714 0.690161136440512 49
"1475" "dpotrf" 64 "local" 54 "dpotrf" 73 2.02566469387755 81271 3690.26530612245 0.519634219363735 49
