Exp total_cores kernel thread size time-ms
bandwidth_200000000_1_7 8 copy 1  200000000 260.815
bandwidth_200000000_1_7 8 copy 1  200000000 260.84
bandwidth_200000000_1_7 8 copy 1  200000000 261.315
bandwidth_200000000_1_7 8 copy 1  200000000 260.997
bandwidth_200000000_1_7 8 copy 1  200000000 260.611
bandwidth_200000000_1_7 8 copy 1  200000000 260.849
bandwidth_200000000_1_7 8 copy 1  200000000 261.046
bandwidth_200000000_1_7 8 copy 1  200000000 260.682
bandwidth_200000000_1_7 8 copy 1  200000000 260.602
bandwidth_200000000_1_7 8 copy 1  200000000 260.243
bandwidth_200000000_1_7 8 copy 2  200000000 260.636
bandwidth_200000000_1_7 8 copy 2  200000000 260.694
bandwidth_200000000_1_7 8 copy 2  200000000 261.097
bandwidth_200000000_1_7 8 copy 2  200000000 260.721
bandwidth_200000000_1_7 8 copy 2  200000000 260.312
bandwidth_200000000_1_7 8 copy 2  200000000 260.697
bandwidth_200000000_1_7 8 copy 2  200000000 261.225
bandwidth_200000000_1_7 8 copy 2  200000000 260.54
bandwidth_200000000_1_7 8 copy 2  200000000 260.443
bandwidth_200000000_1_7 8 copy 2  200000000 260.674
bandwidth_200000000_1_7 8 copy 3  200000000 260.902
bandwidth_200000000_1_7 8 copy 3  200000000 260.83
bandwidth_200000000_1_7 8 copy 3  200000000 261.257
bandwidth_200000000_1_7 8 copy 3  200000000 260.975
bandwidth_200000000_1_7 8 copy 3  200000000 260.986
bandwidth_200000000_1_7 8 copy 3  200000000 260.599
bandwidth_200000000_1_7 8 copy 3  200000000 260.544
bandwidth_200000000_1_7 8 copy 3  200000000 260.691
bandwidth_200000000_1_7 8 copy 3  200000000 260.796
bandwidth_200000000_1_7 8 copy 3  200000000 260.247
bandwidth_200000000_1_7 8 copy 4  200000000 261.034
bandwidth_200000000_1_7 8 copy 4  200000000 260.53
bandwidth_200000000_1_7 8 copy 4  200000000 261.605
bandwidth_200000000_1_7 8 copy 4  200000000 260.91
bandwidth_200000000_1_7 8 copy 4  200000000 260.594
bandwidth_200000000_1_7 8 copy 4  200000000 260.668
bandwidth_200000000_1_7 8 copy 4  200000000 260.61
bandwidth_200000000_1_7 8 copy 4  200000000 260.591
bandwidth_200000000_1_7 8 copy 4  200000000 260.922
bandwidth_200000000_1_7 8 copy 4  200000000 260.324
bandwidth_200000000_1_7 8 copy 5  200000000 260.789
bandwidth_200000000_1_7 8 copy 5  200000000 260.428
bandwidth_200000000_1_7 8 copy 5  200000000 261.196
bandwidth_200000000_1_7 8 copy 5  200000000 260.72
bandwidth_200000000_1_7 8 copy 5  200000000 260.548
bandwidth_200000000_1_7 8 copy 5  200000000 260.543
bandwidth_200000000_1_7 8 copy 5  200000000 260.272
bandwidth_200000000_1_7 8 copy 5  200000000 260.427
bandwidth_200000000_1_7 8 copy 5  200000000 260.327
bandwidth_200000000_1_7 8 copy 5  200000000 260.322
bandwidth_200000000_1_7 8 copy 6  200000000 261.111
bandwidth_200000000_1_7 8 copy 6  200000000 260.622
bandwidth_200000000_1_7 8 copy 6  200000000 261.302
bandwidth_200000000_1_7 8 copy 6  200000000 260.612
bandwidth_200000000_1_7 8 copy 6  200000000 260.359
bandwidth_200000000_1_7 8 copy 6  200000000 260.655
bandwidth_200000000_1_7 8 copy 6  200000000 260.086
bandwidth_200000000_1_7 8 copy 6  200000000 260.143
bandwidth_200000000_1_7 8 copy 6  200000000 260.414
bandwidth_200000000_1_7 8 copy 6  200000000 260.422
Exp total_cores kernel thread size time-ms
bandwidth_200000000_1_8 9 copy 0  200000000 284.302
bandwidth_200000000_1_8 9 copy 0  200000000 284.362
bandwidth_200000000_1_8 9 copy 0  200000000 284.049
bandwidth_200000000_1_8 9 copy 0  200000000 284.207
bandwidth_200000000_1_8 9 copy 0  200000000 284.432
bandwidth_200000000_1_8 9 copy 0  200000000 283.807
bandwidth_200000000_1_8 9 copy 0  200000000 283.99
bandwidth_200000000_1_8 9 copy 0  200000000 283.74
bandwidth_200000000_1_8 9 copy 0  200000000 284.007
bandwidth_200000000_1_8 9 copy 0  200000000 279.351
bandwidth_200000000_1_8 9 copy 1  200000000 283.677
bandwidth_200000000_1_8 9 copy 1  200000000 283.588
bandwidth_200000000_1_8 9 copy 1  200000000 283.473
bandwidth_200000000_1_8 9 copy 1  200000000 283.534
bandwidth_200000000_1_8 9 copy 1  200000000 283.755
bandwidth_200000000_1_8 9 copy 1  200000000 283.351
bandwidth_200000000_1_8 9 copy 1  200000000 283.076
bandwidth_200000000_1_8 9 copy 1  200000000 283.413
bandwidth_200000000_1_8 9 copy 1  200000000 283.303
bandwidth_200000000_1_8 9 copy 1  200000000 281.524
bandwidth_200000000_1_8 9 copy 2  200000000 283.386
bandwidth_200000000_1_8 9 copy 2  200000000 282.798
bandwidth_200000000_1_8 9 copy 2  200000000 283.127
bandwidth_200000000_1_8 9 copy 2  200000000 282.885
bandwidth_200000000_1_8 9 copy 2  200000000 283.464
bandwidth_200000000_1_8 9 copy 2  200000000 283.063
bandwidth_200000000_1_8 9 copy 2  200000000 283.164
bandwidth_200000000_1_8 9 copy 2  200000000 283.319
bandwidth_200000000_1_8 9 copy 2  200000000 282.985
bandwidth_200000000_1_8 9 copy 2  200000000 282.936
bandwidth_200000000_1_8 9 copy 3  200000000 284.137
bandwidth_200000000_1_8 9 copy 3  200000000 282.706
bandwidth_200000000_1_8 9 copy 3  200000000 282.925
bandwidth_200000000_1_8 9 copy 3  200000000 282.905
bandwidth_200000000_1_8 9 copy 3  200000000 283.002
bandwidth_200000000_1_8 9 copy 3  200000000 282.907
bandwidth_200000000_1_8 9 copy 3  200000000 283.185
bandwidth_200000000_1_8 9 copy 3  200000000 283.229
bandwidth_200000000_1_8 9 copy 3  200000000 283.297
bandwidth_200000000_1_8 9 copy 3  200000000 282.853
bandwidth_200000000_1_8 9 copy 4  200000000 283.766
bandwidth_200000000_1_8 9 copy 4  200000000 282.703
bandwidth_200000000_1_8 9 copy 4  200000000 283.05
bandwidth_200000000_1_8 9 copy 4  200000000 282.842
bandwidth_200000000_1_8 9 copy 4  200000000 282.921
bandwidth_200000000_1_8 9 copy 4  200000000 282.818
bandwidth_200000000_1_8 9 copy 4  200000000 283.065
bandwidth_200000000_1_8 9 copy 4  200000000 283.748
bandwidth_200000000_1_8 9 copy 4  200000000 283.096
bandwidth_200000000_1_8 9 copy 4  200000000 282.956
bandwidth_200000000_1_8 9 copy 5  200000000 283.661
bandwidth_200000000_1_8 9 copy 5  200000000 283.093
bandwidth_200000000_1_8 9 copy 5  200000000 282.965
bandwidth_200000000_1_8 9 copy 5  200000000 282.894
bandwidth_200000000_1_8 9 copy 5  200000000 282.857
bandwidth_200000000_1_8 9 copy 5  200000000 282.744
bandwidth_200000000_1_8 9 copy 5  200000000 283.168
bandwidth_200000000_1_8 9 copy 5  200000000 283.087
bandwidth_200000000_1_8 9 copy 5  200000000 282.771
bandwidth_200000000_1_8 9 copy 5  200000000 283.278
bandwidth_200000000_1_8 9 copy 6  200000000 283.927
bandwidth_200000000_1_8 9 copy 6  200000000 282.842
bandwidth_200000000_1_8 9 copy 6  200000000 282.596
bandwidth_200000000_1_8 9 copy 6  200000000 282.655
bandwidth_200000000_1_8 9 copy 6  200000000 283.102
bandwidth_200000000_1_8 9 copy 6  200000000 282.914
bandwidth_200000000_1_8 9 copy 6  200000000 282.941
bandwidth_200000000_1_8 9 copy 6  200000000 283.607
bandwidth_200000000_1_8 9 copy 6  200000000 282.673
bandwidth_200000000_1_8 9 copy 6  200000000 283.077
bandwidth_200000000_1_8 9 copy 7  200000000 283.939
bandwidth_200000000_1_8 9 copy 7  200000000 282.65
bandwidth_200000000_1_8 9 copy 7  200000000 282.744
bandwidth_200000000_1_8 9 copy 7  200000000 282.707
bandwidth_200000000_1_8 9 copy 7  200000000 282.917
bandwidth_200000000_1_8 9 copy 7  200000000 282.65
bandwidth_200000000_1_8 9 copy 7  200000000 282.752
bandwidth_200000000_1_8 9 copy 7  200000000 283.294
bandwidth_200000000_1_8 9 copy 7  200000000 282.629
bandwidth_200000000_1_8 9 copy 7  200000000 282.721
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_1 2 copy 0  200000000 184.312
bandwidth_200000000_2_1 2 copy 0  200000000 183.681
bandwidth_200000000_2_1 2 copy 0  200000000 184.133
bandwidth_200000000_2_1 2 copy 0  200000000 183.655
bandwidth_200000000_2_1 2 copy 0  200000000 183.836
bandwidth_200000000_2_1 2 copy 0  200000000 183.592
bandwidth_200000000_2_1 2 copy 0  200000000 184.051
bandwidth_200000000_2_1 2 copy 0  200000000 183.965
bandwidth_200000000_2_1 2 copy 0  200000000 183.77
bandwidth_200000000_2_1 2 copy 0  200000000 183.402
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_2 3 copy 0  200000000 188.561
bandwidth_200000000_2_2 3 copy 0  200000000 188.76
bandwidth_200000000_2_2 3 copy 0  200000000 189.081
bandwidth_200000000_2_2 3 copy 0  200000000 188.651
bandwidth_200000000_2_2 3 copy 0  200000000 188.78
bandwidth_200000000_2_2 3 copy 0  200000000 188.295
bandwidth_200000000_2_2 3 copy 0  200000000 188.435
bandwidth_200000000_2_2 3 copy 0  200000000 188.912
bandwidth_200000000_2_2 3 copy 0  200000000 188.647
bandwidth_200000000_2_2 3 copy 0  200000000 188.605
bandwidth_200000000_2_2 3 copy 1  200000000 189.614
bandwidth_200000000_2_2 3 copy 1  200000000 188.971
bandwidth_200000000_2_2 3 copy 1  200000000 189.156
bandwidth_200000000_2_2 3 copy 1  200000000 188.523
bandwidth_200000000_2_2 3 copy 1  200000000 188.658
bandwidth_200000000_2_2 3 copy 1  200000000 188.551
bandwidth_200000000_2_2 3 copy 1  200000000 188.289
bandwidth_200000000_2_2 3 copy 1  200000000 188.643
bandwidth_200000000_2_2 3 copy 1  200000000 188.949
bandwidth_200000000_2_2 3 copy 1  200000000 188.618
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_3 4 copy 0  200000000 197.681
bandwidth_200000000_2_3 4 copy 0  200000000 198.009
bandwidth_200000000_2_3 4 copy 0  200000000 198.241
bandwidth_200000000_2_3 4 copy 0  200000000 197.996
bandwidth_200000000_2_3 4 copy 0  200000000 197.571
bandwidth_200000000_2_3 4 copy 0  200000000 197.821
bandwidth_200000000_2_3 4 copy 0  200000000 197.649
bandwidth_200000000_2_3 4 copy 0  200000000 197.971
bandwidth_200000000_2_3 4 copy 0  200000000 197.982
bandwidth_200000000_2_3 4 copy 0  200000000 197.665
bandwidth_200000000_2_3 4 copy 1  200000000 197.62
bandwidth_200000000_2_3 4 copy 1  200000000 198.318
bandwidth_200000000_2_3 4 copy 1  200000000 198.538
bandwidth_200000000_2_3 4 copy 1  200000000 197.832
bandwidth_200000000_2_3 4 copy 1  200000000 198.071
bandwidth_200000000_2_3 4 copy 1  200000000 198.079
bandwidth_200000000_2_3 4 copy 1  200000000 197.894
bandwidth_200000000_2_3 4 copy 1  200000000 198.075
bandwidth_200000000_2_3 4 copy 1  200000000 198.447
bandwidth_200000000_2_3 4 copy 1  200000000 197.594
bandwidth_200000000_2_3 4 copy 2  200000000 198.443
bandwidth_200000000_2_3 4 copy 2  200000000 198.131
bandwidth_200000000_2_3 4 copy 2  200000000 197.808
bandwidth_200000000_2_3 4 copy 2  200000000 198.026
bandwidth_200000000_2_3 4 copy 2  200000000 198.13
bandwidth_200000000_2_3 4 copy 2  200000000 197.866
bandwidth_200000000_2_3 4 copy 2  200000000 197.933
bandwidth_200000000_2_3 4 copy 2  200000000 197.901
bandwidth_200000000_2_3 4 copy 2  200000000 198.131
bandwidth_200000000_2_3 4 copy 2  200000000 198.091
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_4 5 copy 0  200000000 219.332
bandwidth_200000000_2_4 5 copy 0  200000000 220.018
bandwidth_200000000_2_4 5 copy 0  200000000 219.037
bandwidth_200000000_2_4 5 copy 0  200000000 219.268
bandwidth_200000000_2_4 5 copy 0  200000000 219.283
bandwidth_200000000_2_4 5 copy 0  200000000 219.298
bandwidth_200000000_2_4 5 copy 0  200000000 219.305
bandwidth_200000000_2_4 5 copy 0  200000000 218.65
bandwidth_200000000_2_4 5 copy 0  200000000 219.197
bandwidth_200000000_2_4 5 copy 0  200000000 220.417
bandwidth_200000000_2_4 5 copy 1  200000000 219.534
bandwidth_200000000_2_4 5 copy 1  200000000 219.006
bandwidth_200000000_2_4 5 copy 1  200000000 219.408
bandwidth_200000000_2_4 5 copy 1  200000000 219.199
bandwidth_200000000_2_4 5 copy 1  200000000 218.446
bandwidth_200000000_2_4 5 copy 1  200000000 219.519
bandwidth_200000000_2_4 5 copy 1  200000000 219.071
bandwidth_200000000_2_4 5 copy 1  200000000 219.668
bandwidth_200000000_2_4 5 copy 1  200000000 219.249
bandwidth_200000000_2_4 5 copy 1  200000000 220.212
bandwidth_200000000_2_4 5 copy 2  200000000 219.332
bandwidth_200000000_2_4 5 copy 2  200000000 219.216
bandwidth_200000000_2_4 5 copy 2  200000000 219.473
bandwidth_200000000_2_4 5 copy 2  200000000 218.887
bandwidth_200000000_2_4 5 copy 2  200000000 219.226
bandwidth_200000000_2_4 5 copy 2  200000000 219.523
bandwidth_200000000_2_4 5 copy 2  200000000 219.396
bandwidth_200000000_2_4 5 copy 2  200000000 219.301
bandwidth_200000000_2_4 5 copy 2  200000000 219.41
bandwidth_200000000_2_4 5 copy 2  200000000 220.163
bandwidth_200000000_2_4 5 copy 3  200000000 220.438
bandwidth_200000000_2_4 5 copy 3  200000000 220.143
bandwidth_200000000_2_4 5 copy 3  200000000 219.867
bandwidth_200000000_2_4 5 copy 3  200000000 219.869
bandwidth_200000000_2_4 5 copy 3  200000000 219.666
bandwidth_200000000_2_4 5 copy 3  200000000 219.761
bandwidth_200000000_2_4 5 copy 3  200000000 220.186
bandwidth_200000000_2_4 5 copy 3  200000000 219.476
bandwidth_200000000_2_4 5 copy 3  200000000 219.86
bandwidth_200000000_2_4 5 copy 3  200000000 219.476
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_5 6 copy 0  200000000 243.309
bandwidth_200000000_2_5 6 copy 0  200000000 242.808
bandwidth_200000000_2_5 6 copy 0  200000000 243.379
bandwidth_200000000_2_5 6 copy 0  200000000 243.677
bandwidth_200000000_2_5 6 copy 0  200000000 242.644
bandwidth_200000000_2_5 6 copy 0  200000000 242.901
bandwidth_200000000_2_5 6 copy 0  200000000 243.06
bandwidth_200000000_2_5 6 copy 0  200000000 243.038
bandwidth_200000000_2_5 6 copy 0  200000000 243.366
bandwidth_200000000_2_5 6 copy 0  200000000 242.548
bandwidth_200000000_2_5 6 copy 1  200000000 243.387
bandwidth_200000000_2_5 6 copy 1  200000000 242.696
bandwidth_200000000_2_5 6 copy 1  200000000 243.178
bandwidth_200000000_2_5 6 copy 1  200000000 243.347
bandwidth_200000000_2_5 6 copy 1  200000000 243.306
bandwidth_200000000_2_5 6 copy 1  200000000 242.829
bandwidth_200000000_2_5 6 copy 1  200000000 242.481
bandwidth_200000000_2_5 6 copy 1  200000000 243.338
bandwidth_200000000_2_5 6 copy 1  200000000 243.119
bandwidth_200000000_2_5 6 copy 1  200000000 242.849
bandwidth_200000000_2_5 6 copy 2  200000000 243.346
bandwidth_200000000_2_5 6 copy 2  200000000 242.862
bandwidth_200000000_2_5 6 copy 2  200000000 243.243
bandwidth_200000000_2_5 6 copy 2  200000000 243.216
bandwidth_200000000_2_5 6 copy 2  200000000 242.882
bandwidth_200000000_2_5 6 copy 2  200000000 242.696
bandwidth_200000000_2_5 6 copy 2  200000000 243.317
bandwidth_200000000_2_5 6 copy 2  200000000 243.054
bandwidth_200000000_2_5 6 copy 2  200000000 242.569
bandwidth_200000000_2_5 6 copy 2  200000000 242.595
bandwidth_200000000_2_5 6 copy 3  200000000 243.501
bandwidth_200000000_2_5 6 copy 3  200000000 243.579
bandwidth_200000000_2_5 6 copy 3  200000000 243.346
bandwidth_200000000_2_5 6 copy 3  200000000 243.175
bandwidth_200000000_2_5 6 copy 3  200000000 242.902
bandwidth_200000000_2_5 6 copy 3  200000000 242.644
bandwidth_200000000_2_5 6 copy 3  200000000 243.545
bandwidth_200000000_2_5 6 copy 3  200000000 243.516
bandwidth_200000000_2_5 6 copy 3  200000000 243.35
bandwidth_200000000_2_5 6 copy 3  200000000 242.73
bandwidth_200000000_2_5 6 copy 4  200000000 243.309
bandwidth_200000000_2_5 6 copy 4  200000000 242.959
bandwidth_200000000_2_5 6 copy 4  200000000 242.757
bandwidth_200000000_2_5 6 copy 4  200000000 243.053
bandwidth_200000000_2_5 6 copy 4  200000000 243.278
bandwidth_200000000_2_5 6 copy 4  200000000 242.99
bandwidth_200000000_2_5 6 copy 4  200000000 242.836
bandwidth_200000000_2_5 6 copy 4  200000000 243.481
bandwidth_200000000_2_5 6 copy 4  200000000 243.118
bandwidth_200000000_2_5 6 copy 4  200000000 243.201
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_6 7 copy 0  200000000 266.451
bandwidth_200000000_2_6 7 copy 0  200000000 265.664
bandwidth_200000000_2_6 7 copy 0  200000000 265.785
bandwidth_200000000_2_6 7 copy 0  200000000 266.026
bandwidth_200000000_2_6 7 copy 0  200000000 265.981
bandwidth_200000000_2_6 7 copy 0  200000000 266.092
bandwidth_200000000_2_6 7 copy 0  200000000 266.412
bandwidth_200000000_2_6 7 copy 0  200000000 266.553
bandwidth_200000000_2_6 7 copy 0  200000000 265.994
bandwidth_200000000_2_6 7 copy 0  200000000 265.619
bandwidth_200000000_2_6 7 copy 1  200000000 265.845
bandwidth_200000000_2_6 7 copy 1  200000000 266.043
bandwidth_200000000_2_6 7 copy 1  200000000 275.292
bandwidth_200000000_2_6 7 copy 1  200000000 265.975
bandwidth_200000000_2_6 7 copy 1  200000000 265.814
bandwidth_200000000_2_6 7 copy 1  200000000 265.73
bandwidth_200000000_2_6 7 copy 1  200000000 265.693
bandwidth_200000000_2_6 7 copy 1  200000000 266.019
bandwidth_200000000_2_6 7 copy 1  200000000 265.612
bandwidth_200000000_2_6 7 copy 1  200000000 263.051
bandwidth_200000000_2_6 7 copy 2  200000000 265.987
bandwidth_200000000_2_6 7 copy 2  200000000 265.808
bandwidth_200000000_2_6 7 copy 2  200000000 266.272
bandwidth_200000000_2_6 7 copy 2  200000000 265.666
bandwidth_200000000_2_6 7 copy 2  200000000 266.559
bandwidth_200000000_2_6 7 copy 2  200000000 265.699
bandwidth_200000000_2_6 7 copy 2  200000000 265.641
bandwidth_200000000_2_6 7 copy 2  200000000 265.541
bandwidth_200000000_2_6 7 copy 2  200000000 266.241
bandwidth_200000000_2_6 7 copy 2  200000000 265.363
bandwidth_200000000_2_6 7 copy 3  200000000 266.607
bandwidth_200000000_2_6 7 copy 3  200000000 266.101
bandwidth_200000000_2_6 7 copy 3  200000000 265.931
bandwidth_200000000_2_6 7 copy 3  200000000 265.936
bandwidth_200000000_2_6 7 copy 3  200000000 266.3
bandwidth_200000000_2_6 7 copy 3  200000000 266.312
bandwidth_200000000_2_6 7 copy 3  200000000 265.889
bandwidth_200000000_2_6 7 copy 3  200000000 266.255
bandwidth_200000000_2_6 7 copy 3  200000000 265.809
bandwidth_200000000_2_6 7 copy 3  200000000 265.399
bandwidth_200000000_2_6 7 copy 4  200000000 267.007
bandwidth_200000000_2_6 7 copy 4  200000000 266.221
bandwidth_200000000_2_6 7 copy 4  200000000 265.82
bandwidth_200000000_2_6 7 copy 4  200000000 266.088
bandwidth_200000000_2_6 7 copy 4  200000000 265.861
bandwidth_200000000_2_6 7 copy 4  200000000 265.747
bandwidth_200000000_2_6 7 copy 4  200000000 266.452
bandwidth_200000000_2_6 7 copy 4  200000000 266.324
bandwidth_200000000_2_6 7 copy 4  200000000 266.153
bandwidth_200000000_2_6 7 copy 4  200000000 265.555
bandwidth_200000000_2_6 7 copy 5  200000000 266.4
bandwidth_200000000_2_6 7 copy 5  200000000 265.555
bandwidth_200000000_2_6 7 copy 5  200000000 265.45
bandwidth_200000000_2_6 7 copy 5  200000000 265.971
bandwidth_200000000_2_6 7 copy 5  200000000 265.785
bandwidth_200000000_2_6 7 copy 5  200000000 265.76
bandwidth_200000000_2_6 7 copy 5  200000000 265.362
bandwidth_200000000_2_6 7 copy 5  200000000 266.298
bandwidth_200000000_2_6 7 copy 5  200000000 265.729
bandwidth_200000000_2_6 7 copy 5  200000000 265.56
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_7 8 copy 0  200000000 288.376
bandwidth_200000000_2_7 8 copy 0  200000000 287.963
bandwidth_200000000_2_7 8 copy 0  200000000 288.167
bandwidth_200000000_2_7 8 copy 0  200000000 288.643
bandwidth_200000000_2_7 8 copy 0  200000000 287.923
bandwidth_200000000_2_7 8 copy 0  200000000 288.314
bandwidth_200000000_2_7 8 copy 0  200000000 288.082
bandwidth_200000000_2_7 8 copy 0  200000000 288.216
bandwidth_200000000_2_7 8 copy 0  200000000 288.013
bandwidth_200000000_2_7 8 copy 0  200000000 286.824
bandwidth_200000000_2_7 8 copy 1  200000000 288.097
bandwidth_200000000_2_7 8 copy 1  200000000 287.431
bandwidth_200000000_2_7 8 copy 1  200000000 288.02
bandwidth_200000000_2_7 8 copy 1  200000000 288.208
bandwidth_200000000_2_7 8 copy 1  200000000 287.589
bandwidth_200000000_2_7 8 copy 1  200000000 287.917
bandwidth_200000000_2_7 8 copy 1  200000000 288.235
bandwidth_200000000_2_7 8 copy 1  200000000 287.711
bandwidth_200000000_2_7 8 copy 1  200000000 287.659
bandwidth_200000000_2_7 8 copy 1  200000000 287.91
bandwidth_200000000_2_7 8 copy 2  200000000 287.61
bandwidth_200000000_2_7 8 copy 2  200000000 287.946
bandwidth_200000000_2_7 8 copy 2  200000000 288.132
bandwidth_200000000_2_7 8 copy 2  200000000 287.668
bandwidth_200000000_2_7 8 copy 2  200000000 287.609
bandwidth_200000000_2_7 8 copy 2  200000000 287.958
bandwidth_200000000_2_7 8 copy 2  200000000 288.033
bandwidth_200000000_2_7 8 copy 2  200000000 287.158
bandwidth_200000000_2_7 8 copy 2  200000000 288.021
bandwidth_200000000_2_7 8 copy 2  200000000 288.203
bandwidth_200000000_2_7 8 copy 3  200000000 288.353
bandwidth_200000000_2_7 8 copy 3  200000000 288.165
bandwidth_200000000_2_7 8 copy 3  200000000 287.832
bandwidth_200000000_2_7 8 copy 3  200000000 287.937
bandwidth_200000000_2_7 8 copy 3  200000000 287.793
bandwidth_200000000_2_7 8 copy 3  200000000 288.186
bandwidth_200000000_2_7 8 copy 3  200000000 288.591
bandwidth_200000000_2_7 8 copy 3  200000000 287.618
bandwidth_200000000_2_7 8 copy 3  200000000 287.96
bandwidth_200000000_2_7 8 copy 3  200000000 287.507
bandwidth_200000000_2_7 8 copy 4  200000000 288.336
bandwidth_200000000_2_7 8 copy 4  200000000 287.782
bandwidth_200000000_2_7 8 copy 4  200000000 288.313
bandwidth_200000000_2_7 8 copy 4  200000000 287.743
bandwidth_200000000_2_7 8 copy 4  200000000 287.711
bandwidth_200000000_2_7 8 copy 4  200000000 288.203
bandwidth_200000000_2_7 8 copy 4  200000000 287.862
bandwidth_200000000_2_7 8 copy 4  200000000 287.904
bandwidth_200000000_2_7 8 copy 4  200000000 287.802
bandwidth_200000000_2_7 8 copy 4  200000000 287.606
bandwidth_200000000_2_7 8 copy 5  200000000 287.61
bandwidth_200000000_2_7 8 copy 5  200000000 287.659
bandwidth_200000000_2_7 8 copy 5  200000000 287.947
bandwidth_200000000_2_7 8 copy 5  200000000 287.334
bandwidth_200000000_2_7 8 copy 5  200000000 287.835
bandwidth_200000000_2_7 8 copy 5  200000000 287.774
bandwidth_200000000_2_7 8 copy 5  200000000 288.131
bandwidth_200000000_2_7 8 copy 5  200000000 287.956
bandwidth_200000000_2_7 8 copy 5  200000000 287.631
bandwidth_200000000_2_7 8 copy 5  200000000 287.912
bandwidth_200000000_2_7 8 copy 6  200000000 288.706
bandwidth_200000000_2_7 8 copy 6  200000000 287.724
bandwidth_200000000_2_7 8 copy 6  200000000 287.896
bandwidth_200000000_2_7 8 copy 6  200000000 287.57
bandwidth_200000000_2_7 8 copy 6  200000000 287.768
bandwidth_200000000_2_7 8 copy 6  200000000 288.123
bandwidth_200000000_2_7 8 copy 6  200000000 287.728
bandwidth_200000000_2_7 8 copy 6  200000000 287.606
bandwidth_200000000_2_7 8 copy 6  200000000 288.137
bandwidth_200000000_2_7 8 copy 6  200000000 287.641
Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_8 9 copy 0  200000000 310.964
bandwidth_200000000_2_8 9 copy 0  200000000 310.433
bandwidth_200000000_2_8 9 copy 0  200000000 310.076
bandwidth_200000000_2_8 9 copy 0  200000000 310.318
bandwidth_200000000_2_8 9 copy 0  200000000 309.954
bandwidth_200000000_2_8 9 copy 0  200000000 309.994
bandwidth_200000000_2_8 9 copy 0  200000000 310.157
bandwidth_200000000_2_8 9 copy 0  200000000 310.411
bandwidth_200000000_2_8 9 copy 0  200000000 309.795
bandwidth_200000000_2_8 9 copy 0  200000000 306.873
bandwidth_200000000_2_8 9 copy 1  200000000 310.493
bandwidth_200000000_2_8 9 copy 1  200000000 309.657
bandwidth_200000000_2_8 9 copy 1  200000000 309.293
bandwidth_200000000_2_8 9 copy 1  200000000 309.798
bandwidth_200000000_2_8 9 copy 1  200000000 309.493
bandwidth_200000000_2_8 9 copy 1  200000000 309.486
bandwidth_200000000_2_8 9 copy 1  200000000 309.424
bandwidth_200000000_2_8 9 copy 1  200000000 309.676
bandwidth_200000000_2_8 9 copy 1  200000000 309.379
bandwidth_200000000_2_8 9 copy 1  200000000 308.944
bandwidth_200000000_2_8 9 copy 2  200000000 310.163
bandwidth_200000000_2_8 9 copy 2  200000000 309.699
bandwidth_200000000_2_8 9 copy 2  200000000 309.401
bandwidth_200000000_2_8 9 copy 2  200000000 309.46
bandwidth_200000000_2_8 9 copy 2  200000000 309.394
bandwidth_200000000_2_8 9 copy 2  200000000 309.067
bandwidth_200000000_2_8 9 copy 2  200000000 309.48
bandwidth_200000000_2_8 9 copy 2  200000000 309.62
bandwidth_200000000_2_8 9 copy 2  200000000 309.311
bandwidth_200000000_2_8 9 copy 2  200000000 309.121
bandwidth_200000000_2_8 9 copy 3  200000000 310.257
bandwidth_200000000_2_8 9 copy 3  200000000 309.592
bandwidth_200000000_2_8 9 copy 3  200000000 309.98
bandwidth_200000000_2_8 9 copy 3  200000000 309.821
bandwidth_200000000_2_8 9 copy 3  200000000 309.565
bandwidth_200000000_2_8 9 copy 3  200000000 309.78
bandwidth_200000000_2_8 9 copy 3  200000000 309.706
bandwidth_200000000_2_8 9 copy 3  200000000 309.321
bandwidth_200000000_2_8 9 copy 3  200000000 309.266
bandwidth_200000000_2_8 9 copy 3  200000000 308.813
bandwidth_200000000_2_8 9 copy 4  200000000 310.532
bandwidth_200000000_2_8 9 copy 4  200000000 309.551
bandwidth_200000000_2_8 9 copy 4  200000000 309.098
bandwidth_200000000_2_8 9 copy 4  200000000 309.768
bandwidth_200000000_2_8 9 copy 4  200000000 309.853
bandwidth_200000000_2_8 9 copy 4  200000000 309.426
bandwidth_200000000_2_8 9 copy 4  200000000 309.852
bandwidth_200000000_2_8 9 copy 4  200000000 309.419
bandwidth_200000000_2_8 9 copy 4  200000000 309.461
bandwidth_200000000_2_8 9 copy 4  200000000 308.794
bandwidth_200000000_2_8 9 copy 5  200000000 310.216
bandwidth_200000000_2_8 9 copy 5  200000000 309.097
bandwidth_200000000_2_8 9 copy 5  200000000 309.277
bandwidth_200000000_2_8 9 copy 5  200000000 309.531
bandwidth_200000000_2_8 9 copy 5  200000000 309.7
bandwidth_200000000_2_8 9 copy 5  200000000 309.234
