"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"103" "dtrsm" 256 "local" 6 "dtrsm" 0 11.310126 0.644292246343194 50
"104" "dtrsm" 256 "local" 6 "dtrsm" 4 11.3137782 0.630146339342291 50
"105" "dtrsm" 256 "local" 6 "dtrsm" 8 11.2904162 0.636066762138622 50
"106" "dtrsm" 256 "local" 6 "dtrsm" 12 11.473758 0.641961482438545 50
"107" "dtrsm" 256 "local" 6 "dtrsm" 16 11.4207076 0.636952342969653 50
"108" "dtrsm" 256 "local" 6 "dtrsm" 20 11.4060684 0.632618048199379 50
"109" "dtrsm" 256 "remote" 6 "dtrsm" 0 10.968056 0.722439088360975 50
"110" "dtrsm" 256 "remote" 6 "dtrsm" 4 11.0242904 0.74356015989529 50
"111" "dtrsm" 256 "remote" 6 "dtrsm" 8 10.9554148 0.726523313398258 50
"112" "dtrsm" 256 "remote" 6 "dtrsm" 12 11.2513842 0.734721777823777 50
"113" "dtrsm" 256 "remote" 6 "dtrsm" 16 11.0256118 0.727272584823235 50
"114" "dtrsm" 256 "remote" 6 "dtrsm" 20 11.2297772 0.752307848592067 50
"115" "dtrsm" 512 "local" 6 "dtrsm" 0 15.141238 0.308703187405452 50
"116" "dtrsm" 512 "local" 6 "dtrsm" 4 15.077862 0.307005733437122 50
"117" "dtrsm" 512 "local" 6 "dtrsm" 8 15.114854 0.309830477815972 50
"118" "dtrsm" 512 "local" 6 "dtrsm" 12 15.207688 0.312729158844897 50
"119" "dtrsm" 512 "local" 6 "dtrsm" 16 15.117662 0.308291336430927 50
"120" "dtrsm" 512 "local" 6 "dtrsm" 20 15.203602 0.309142063961222 50
"121" "dtrsm" 512 "remote" 6 "dtrsm" 0 14.953234 0.472192633040753 50
"122" "dtrsm" 512 "remote" 6 "dtrsm" 4 15.055262 0.482366461964937 50
"123" "dtrsm" 512 "remote" 6 "dtrsm" 8 15.087462 0.483111344283603 50
"124" "dtrsm" 512 "remote" 6 "dtrsm" 12 15.199432 0.478493262887338 50
"125" "dtrsm" 512 "remote" 6 "dtrsm" 16 15.110466 0.473745896157983 50
"126" "dtrsm" 512 "remote" 6 "dtrsm" 20 15.027936 0.471927790550501 50
"127" "dtrsm" 224 "local" 7 "dtrsm" 0 11.1606738 0.768070403418667 50
"128" "dtrsm" 224 "local" 7 "dtrsm" 4 11.1424366 0.77817960499557 50
"129" "dtrsm" 224 "local" 7 "dtrsm" 8 11.136615 0.772661516319417 50
"130" "dtrsm" 224 "local" 7 "dtrsm" 12 11.3579734 0.773428226338015 50
"131" "dtrsm" 224 "local" 7 "dtrsm" 16 11.2482606 0.786961727115449 50
"132" "dtrsm" 224 "local" 7 "dtrsm" 20 11.2576926 0.791806075028656 50
"133" "dtrsm" 224 "local" 7 "dtrsm" 24 11.1637546 0.786088257596734 50
"134" "dtrsm" 224 "remote" 7 "dtrsm" 0 11.4969552 0.844659807395588 50
"135" "dtrsm" 224 "remote" 7 "dtrsm" 4 11.414311 0.825217110411137 50
"136" "dtrsm" 224 "remote" 7 "dtrsm" 8 11.4803824 0.843411071137065 50
"137" "dtrsm" 224 "remote" 7 "dtrsm" 12 11.6108664 0.852034661385969 50
"138" "dtrsm" 224 "remote" 7 "dtrsm" 16 11.5942512 0.829901422551879 50
"139" "dtrsm" 224 "remote" 7 "dtrsm" 20 11.601774 0.834563986079692 50
"140" "dtrsm" 224 "remote" 7 "dtrsm" 24 11.511798 0.837196883554074 50
"141" "dtrsm" 256 "local" 7 "dtrsm" 0 11.2798616 0.634067057882102 50
"142" "dtrsm" 256 "local" 7 "dtrsm" 4 11.3481362 0.639581457252143 50
"143" "dtrsm" 256 "local" 7 "dtrsm" 8 11.2780716 0.629914823592096 50
"144" "dtrsm" 256 "local" 7 "dtrsm" 12 11.5368134 0.647232959604506 50
"145" "dtrsm" 256 "local" 7 "dtrsm" 16 11.4529538 0.647899240928302 50
"146" "dtrsm" 256 "local" 7 "dtrsm" 20 11.4593154 0.650222041432096 50
"147" "dtrsm" 256 "local" 7 "dtrsm" 24 11.38003 0.642128162949626 50
"148" "dtrsm" 256 "remote" 7 "dtrsm" 0 11.4205874 0.768044125578706 50
"149" "dtrsm" 256 "remote" 7 "dtrsm" 4 11.292421 0.754955980747438 50
"150" "dtrsm" 256 "remote" 7 "dtrsm" 8 11.441975 0.767314009123344 50
"151" "dtrsm" 256 "remote" 7 "dtrsm" 12 11.5400118 0.772431435582658 50
"152" "dtrsm" 256 "remote" 7 "dtrsm" 16 11.3945954 0.753735429761935 50
"153" "dtrsm" 256 "remote" 7 "dtrsm" 20 11.441794 0.758477679816349 50
"154" "dtrsm" 256 "remote" 7 "dtrsm" 24 11.3991804 0.761368587843587 50
"155" "dtrsm" 512 "local" 7 "dtrsm" 0 15.137984 0.395222843551971 50
"156" "dtrsm" 512 "local" 7 "dtrsm" 4 15.041806 0.387416801027482 50
"157" "dtrsm" 512 "local" 7 "dtrsm" 8 15.111848 0.390832778710135 50
"158" "dtrsm" 512 "local" 7 "dtrsm" 12 15.223566 0.393343870231862 50
"159" "dtrsm" 512 "local" 7 "dtrsm" 16 15.128626 0.386580153428095 50
"160" "dtrsm" 512 "local" 7 "dtrsm" 20 15.210528 0.389909893327017 50
"161" "dtrsm" 512 "local" 7 "dtrsm" 24 15.138858 0.389056102711605 50
"162" "dtrsm" 512 "remote" 7 "dtrsm" 0 15.063988 0.444738902829285 50
"163" "dtrsm" 512 "remote" 7 "dtrsm" 4 15.066644 0.444363811767074 50
"164" "dtrsm" 512 "remote" 7 "dtrsm" 8 15.109962 0.441897845748937 50
"165" "dtrsm" 512 "remote" 7 "dtrsm" 12 15.168084 0.420427388163958 50
"166" "dtrsm" 512 "remote" 7 "dtrsm" 16 15.014878 0.435321300664515 50
"167" "dtrsm" 512 "remote" 7 "dtrsm" 20 15.081336 0.431620278012788 50
"168" "dtrsm" 512 "remote" 7 "dtrsm" 24 15.08329 0.435205161213581 50
"169" "dtrsm" 224 "local" 8 "dtrsm" 0 11.2509858 0.819538987430577 50
"170" "dtrsm" 224 "local" 8 "dtrsm" 4 11.122126 0.81454262258281 50
"171" "dtrsm" 224 "local" 8 "dtrsm" 8 11.1227078 0.815163270650432 50
"172" "dtrsm" 224 "local" 8 "dtrsm" 12 11.35471 0.824755085786449 50
